index,id,gene,species
608,ENSMUSG00000024515,SMAD4,mus_musculus
608,ENSXETG00000027701,SMAD4,xenopus_tropicalis
608,FBgn0011655,SMAD4,drosophila_melanogaster
608,WBGene00004858,SMAD4,caenorhabditis_elegans
608,ENSG00000141646,SMAD4,homo_sapiens
609,ENSMUSG00000055053,NFIC,mus_musculus
609,ENSXETG00000008149,NFIC,xenopus_tropicalis
609,FBgn0042696,NFIC,drosophila_melanogaster
609,WBGene00003592,NFIC,caenorhabditis_elegans
609,ENSG00000141905,NFIC,homo_sapiens
610,ENSG00000141946,ZIM3,homo_sapiens
611,ENSMUSG00000014039,PRDM15,mus_musculus
611,ENSXETG00000000068,PRDM15,xenopus_tropicalis
611,ENSG00000141956,PRDM15,homo_sapiens
612,ENSMUSG00000011349,DMRTC2,mus_musculus
612,ENSG00000142025,DMRTC2,homo_sapiens
613,ENSMUSG00000053985,ZFP14,mus_musculus
613,ENSG00000142065,ZFP14,homo_sapiens
614,ENSMUSG00000046792,ZNF787,mus_musculus
614,FBgn0004606,ZNF787,drosophila_melanogaster
614,WBGene00006970,ZNF787,caenorhabditis_elegans
614,ENSG00000142409,ZNF787,homo_sapiens
615,ENSMUSG00000048012,ZNF473,mus_musculus
615,ENSG00000142528,ZNF473,homo_sapiens
616,ENSMUSG00000008193,CTD-2545M3.6,mus_musculus
616,ENSXETG00000009034,CTD-2545M3.6,xenopus_tropicalis
616,ENSG00000142539,CTD-2545M3.6,homo_sapiens
617,ENSXETG00000007423,ZNF614,xenopus_tropicalis
617,ENSG00000142556,ZNF614,homo_sapiens
618,ENSMUSG00000039852,RERE,mus_musculus
618,ENSXETG00000011890,RERE,xenopus_tropicalis
618,FBgn0010825,RERE,drosophila_melanogaster
618,WBGene00001194,RERE,caenorhabditis_elegans
618,ENSG00000142599,RERE,homo_sapiens
619,ENSMUSG00000039410,PRDM16,mus_musculus
619,ENSXETG00000012050,PRDM16,xenopus_tropicalis
619,FBgn0032707,PRDM16,drosophila_melanogaster
619,WBGene00001207,PRDM16,caenorhabditis_elegans
619,ENSG00000142611,PRDM16,homo_sapiens
620,ENSMUSG00000047143,DMRTA2,mus_musculus
620,ENSXETG00000002846,DMRTA2,xenopus_tropicalis
620,FBgn0039683,DMRTA2,drosophila_melanogaster
620,WBGene00017326,DMRTA2,caenorhabditis_elegans
620,ENSG00000142700,DMRTA2,homo_sapiens
621,ENSMUSG00000028610,DMRTB1,mus_musculus
621,FBgn0000504,DMRTB1,drosophila_melanogaster
621,WBGene00003100,DMRTB1,caenorhabditis_elegans
621,ENSG00000143006,DMRTB1,homo_sapiens
622,ENSMUSG00000034384,BARHL2,mus_musculus
622,ENSXETG00000023986,BARHL2,xenopus_tropicalis
622,FBgn0011758,BARHL2,drosophila_melanogaster
622,WBGene00000451,BARHL2,caenorhabditis_elegans
622,ENSG00000143032,BARHL2,homo_sapiens
623,ENSMUSG00000050064,ZNF697,mus_musculus
623,ENSXETG00000002097,ZNF697,xenopus_tropicalis
623,FBgn0034570,ZNF697,drosophila_melanogaster
623,ENSG00000143067,ZNF697,homo_sapiens
624,ENSMUSG00000015843,RXRG,mus_musculus
624,ENSXETG00000004750,RXRG,xenopus_tropicalis
624,FBgn0003964,RXRG,drosophila_melanogaster
624,ENSG00000143171,RXRG,homo_sapiens
625,ENSMUSG00000026572,TBX19,mus_musculus
625,FBgn0011723,TBX19,drosophila_melanogaster
625,ENSG00000143178,TBX19,homo_sapiens
626,ENSMUSG00000026565,POU2F1,mus_musculus
626,ENSXETG00000006231,POU2F1,xenopus_tropicalis
626,FBgn0085424,POU2F1,drosophila_melanogaster
626,WBGene00000431,POU2F1,caenorhabditis_elegans
626,ENSG00000143190,POU2F1,homo_sapiens
627,ENSMUSG00000040629,MAEL,mus_musculus
627,ENSXETG00000027834,MAEL,xenopus_tropicalis
627,ENSG00000143194,MAEL,homo_sapiens
628,ENSMUSG00000005677,NR1I3,mus_musculus
628,ENSXETG00000031759,NR1I3,xenopus_tropicalis
628,ENSG00000143257,NR1I3,homo_sapiens
629,ENSMUSG00000019230,LHX9,mus_musculus
629,ENSXETG00000009957,LHX9,xenopus_tropicalis
629,FBgn0000099,LHX9,drosophila_melanogaster
629,WBGene00006654,LHX9,caenorhabditis_elegans
629,ENSG00000143355,LHX9,homo_sapiens
630,ENSMUSG00000028150,RORC,mus_musculus
630,ENSXETG00000002131,RORC,xenopus_tropicalis
630,FBgn0000448,RORC,drosophila_melanogaster
630,WBGene00003622,RORC,caenorhabditis_elegans
630,ENSG00000143365,RORC,homo_sapiens
631,ENSMUSG00000019338,ZNF687,mus_musculus
631,ENSXETG00000010001,ZNF687,xenopus_tropicalis
631,ENSG00000143373,ZNF687,homo_sapiens
632,ENSMUSG00000015697,SETDB1,mus_musculus
632,ENSXETG00000008936,SETDB1,xenopus_tropicalis
632,FBgn0086908,SETDB1,drosophila_melanogaster
632,WBGene00019883,SETDB1,caenorhabditis_elegans
632,ENSG00000143379,SETDB1,homo_sapiens
633,ENSMUSG00000005774,RFX5,mus_musculus
633,ENSXETG00000027541,RFX5,xenopus_tropicalis
633,FBgn0020379,RFX5,drosophila_melanogaster
633,WBGene00000914,RFX5,caenorhabditis_elegans
633,ENSG00000143390,RFX5,homo_sapiens
634,ENSMUSG00000015522,ARNT,mus_musculus
634,ENSXETG00000008942,ARNT,xenopus_tropicalis
634,FBgn0264075,ARNT,drosophila_melanogaster
634,WBGene00000095,ARNT,caenorhabditis_elegans
634,ENSG00000143437,ARNT,homo_sapiens
635,ENSMUSG00000027938,CREB3L4,mus_musculus
635,ENSXETG00000002133,CREB3L4,xenopus_tropicalis
635,WBGene00002783,CREB3L4,caenorhabditis_elegans
635,ENSG00000143578,CREB3L4,homo_sapiens
636,ENSMUSG00000042390,GATAD2B,mus_musculus
636,ENSXETG00000019921,GATAD2B,xenopus_tropicalis
636,FBgn0010762,GATAD2B,drosophila_melanogaster
636,WBGene00000938,GATAD2B,caenorhabditis_elegans
636,ENSG00000143614,GATAD2B,homo_sapiens
637,ENSMUSG00000026496,PARP1,mus_musculus
637,ENSXETG00000022610,PARP1,xenopus_tropicalis
637,FBgn0010247,PARP1,drosophila_melanogaster
637,WBGene00004049,PARP1,caenorhabditis_elegans
637,ENSG00000143799,PARP1,homo_sapiens
638,ENSMUSG00000070643,SOX13,mus_musculus
638,ENSXETG00000017139,SOX13,xenopus_tropicalis
638,FBgn0039938,SOX13,drosophila_melanogaster
638,WBGene00001182,SOX13,caenorhabditis_elegans
638,ENSG00000143842,SOX13,homo_sapiens
639,ENSMUSG00000048387,OSR1,mus_musculus
639,ENSXETG00000007992,OSR1,xenopus_tropicalis
639,FBgn0024244,OSR1,drosophila_melanogaster
639,WBGene00003846,OSR1,caenorhabditis_elegans
639,ENSG00000143867,OSR1,homo_sapiens
640,ENSMUSG00000020160,MEIS1,mus_musculus
640,ENSXETG00000011473,MEIS1,xenopus_tropicalis
640,FBgn0001235,MEIS1,drosophila_melanogaster
640,WBGene00006796,MEIS1,caenorhabditis_elegans
640,ENSG00000143995,MEIS1,homo_sapiens
641,ENSG00000144026,ZNF514,homo_sapiens
642,ENSMUSG00000037138,AFF3,mus_musculus
642,ENSXETG00000030016,AFF3,xenopus_tropicalis
642,FBgn0041111,AFF3,drosophila_melanogaster
642,ENSG00000144218,AFF3,homo_sapiens
643,ENSMUSG00000041911,DLX1,mus_musculus
643,ENSXETG00000007533,DLX1,xenopus_tropicalis
643,FBgn0000157,DLX1,drosophila_melanogaster
643,ENSG00000144355,DLX1,homo_sapiens
644,ENSMUSG00000067071,HES6,mus_musculus
644,ENSXETG00000005911,HES6,xenopus_tropicalis
644,ENSG00000144485,HES6,homo_sapiens
645,ENSMUSG00000030059,TMF1,mus_musculus
645,ENSXETG00000016166,TMF1,xenopus_tropicalis
645,FBgn0029912,TMF1,drosophila_melanogaster
645,ENSG00000144747,TMF1,homo_sapiens
646,ENSXETG00000008076,ZNF660,xenopus_tropicalis
646,ENSG00000144792,ZNF660,homo_sapiens
647,ENSMUSG00000022809,NR1I2,mus_musculus
647,ENSXETG00000018029,NR1I2,xenopus_tropicalis
647,ENSG00000144852,NR1I2,homo_sapiens
648,ENSXETG00000007423,ZNF300,xenopus_tropicalis
648,ENSG00000145908,ZNF300,homo_sapiens
649,ENSMUSG00000061898,RBAK,mus_musculus
649,ENSG00000146587,RBAK,homo_sapiens
650,ENSMUSG00000053007,CREB5,mus_musculus
650,ENSXETG00000012041,CREB5,xenopus_tropicalis
650,ENSG00000146592,CREB5,homo_sapiens
651,ENSMUSG00000046518,FERD3L,mus_musculus
651,ENSXETG00000031751,FERD3L,xenopus_tropicalis
651,FBgn0037937,FERD3L,drosophila_melanogaster
651,ENSG00000146618,FERD3L,homo_sapiens
652,ENSMUSG00000094483,PURB,mus_musculus
652,ENSXETG00000001257,PURB,xenopus_tropicalis
652,FBgn0022361,PURB,drosophila_melanogaster
652,WBGene00004046,PURB,caenorhabditis_elegans
652,ENSG00000146676,PURB,homo_sapiens
653,ENSMUSG00000097333,ZNF92,mus_musculus
653,ENSG00000146757,ZNF92,homo_sapiens
654,ENSG00000147117,ZNF157,homo_sapiens
655,ENSMUSG00000054737,ZNF182,mus_musculus
655,ENSXETG00000007423,ZNF182,xenopus_tropicalis
655,ENSG00000147118,ZNF182,homo_sapiens
656,ENSMUSG00000056592,ZNF41,mus_musculus
656,ENSXETG00000007423,ZNF41,xenopus_tropicalis
656,ENSG00000147124,ZNF41,homo_sapiens
657,ENSMUSG00000025529,ZNF711,mus_musculus
657,ENSXETG00000017817,ZNF711,xenopus_tropicalis
657,FBgn0259785,ZNF711,drosophila_melanogaster
657,ENSG00000147180,ZNF711,homo_sapiens
658,ENSMUSG00000021972,HMBOX1,mus_musculus
658,WBGene00018786,HMBOX1,caenorhabditis_elegans
658,ENSG00000147421,HMBOX1,homo_sapiens
659,ENSMUSG00000033740,ST18,mus_musculus
659,ENSXETG00000005673,ST18,xenopus_tropicalis
659,FBgn0263772,ST18,drosophila_melanogaster
659,WBGene00009939,ST18,caenorhabditis_elegans
659,ENSG00000147488,ST18,homo_sapiens
660,ENSMUSG00000042414,PRDM14,mus_musculus
660,ENSXETG00000015915,PRDM14,xenopus_tropicalis
660,WBGene00018567,PRDM14,caenorhabditis_elegans
660,ENSG00000147596,PRDM14,homo_sapiens
661,ENSMUSG00000025925,TERF1,mus_musculus
661,ENSXETG00000033317,TERF1,xenopus_tropicalis
661,ENSG00000147601,TERF1,homo_sapiens
662,ENSMUSG00000033669,ZNF7,mus_musculus
662,WBGene00001324,ZNF7,caenorhabditis_elegans
662,ENSG00000147789,ZNF7,homo_sapiens
663,ENSMUSG00000008575,NFIB,mus_musculus
663,ENSXETG00000000835,NFIB,xenopus_tropicalis
663,FBgn0042696,NFIB,drosophila_melanogaster
663,WBGene00003592,NFIB,caenorhabditis_elegans
663,ENSG00000147862,NFIB,homo_sapiens
664,ENSMUSG00000063972,NR6A1,mus_musculus
664,ENSXETG00000008578,NR6A1,xenopus_tropicalis
664,FBgn0264562,NR6A1,drosophila_melanogaster
664,WBGene00003681,NR6A1,caenorhabditis_elegans
664,ENSG00000148200,NR6A1,homo_sapiens
665,ENSMUSG00000039205,CIZ1,mus_musculus
665,ENSG00000148337,CIZ1,homo_sapiens
666,ENSMUSG00000007827,ANKRD30A,mus_musculus
666,ENSXETG00000021831,ANKRD30A,xenopus_tropicalis
666,ENSG00000148513,ANKRD30A,homo_sapiens
667,ENSMUSG00000024238,ZEB1,mus_musculus
667,ENSXETG00000011655,ZEB1,xenopus_tropicalis
667,FBgn0004606,ZEB1,drosophila_melanogaster
667,WBGene00006970,ZEB1,caenorhabditis_elegans
667,ENSG00000148516,ZEB1,homo_sapiens
668,ENSMUSG00000006270,VAX1,mus_musculus
668,ENSXETG00000008186,VAX1,xenopus_tropicalis
668,WBGene00000430,VAX1,caenorhabditis_elegans
668,ENSG00000148704,VAX1,homo_sapiens
669,ENSMUSG00000024985,TCF7L2,mus_musculus
669,ENSXETG00000018735,TCF7L2,xenopus_tropicalis
669,FBgn0085432,TCF7L2,drosophila_melanogaster
669,WBGene00004077,TCF7L2,caenorhabditis_elegans
669,ENSG00000148737,TCF7L2,homo_sapiens
670,ENSMUSG00000041309,NKX6-2,mus_musculus
670,ENSXETG00000023614,NKX6-2,xenopus_tropicalis
670,FBgn0040318,NKX6-2,drosophila_melanogaster
670,WBGene00000584,NKX6-2,caenorhabditis_elegans
670,ENSG00000148826,NKX6-2,homo_sapiens
671,FBgn0030005,ZNF214,drosophila_melanogaster
671,ENSG00000149050,ZNF214,homo_sapiens
672,ENSG00000149054,ZNF215,homo_sapiens
673,ENSMUSG00000027067,SSRP1,mus_musculus
673,ENSXETG00000000781,SSRP1,xenopus_tropicalis
673,FBgn0010228,SSRP1,drosophila_melanogaster
673,ENSG00000149136,SSRP1,homo_sapiens
674,ENSMUSG00000071646,MTA2,mus_musculus
674,ENSXETG00000005633,MTA2,xenopus_tropicalis
674,FBgn0027951,MTA2,drosophila_melanogaster
674,ENSG00000149480,MTA2,homo_sapiens
675,ENSMUSG00000030699,TBX6,mus_musculus
675,ENSXETG00000004260,TBX6,xenopus_tropicalis
675,WBGene00003376,TBX6,caenorhabditis_elegans
675,ENSG00000149922,TBX6,homo_sapiens
676,ENSMUSG00000056758,HMGA2,mus_musculus
676,ENSXETG00000027772,HMGA2,xenopus_tropicalis
676,ENSG00000149948,HMGA2,homo_sapiens
677,ENSMUSG00000061013,MKX,mus_musculus
677,ENSXETG00000004554,MKX,xenopus_tropicalis
677,FBgn0031232,MKX,drosophila_melanogaster
677,WBGene00007984,MKX,caenorhabditis_elegans
677,ENSG00000150051,MKX,homo_sapiens
678,ENSMUSG00000019947,ARID5B,mus_musculus
678,ENSXETG00000014055,ARID5B,xenopus_tropicalis
678,FBgn0085451,ARID5B,drosophila_melanogaster
678,WBGene00044689,ARID5B,caenorhabditis_elegans
678,ENSG00000150347,ARID5B,homo_sapiens
679,ENSMUSG00000044167,FOXO1,mus_musculus
679,FBgn0038197,FOXO1,drosophila_melanogaster
679,WBGene00000912,FOXO1,caenorhabditis_elegans
679,ENSG00000150907,FOXO1,homo_sapiens
680,ENSMUSG00000023087,NOCT,mus_musculus
680,ENSXETG00000016899,NOCT,xenopus_tropicalis
680,FBgn0261808,NOCT,drosophila_melanogaster
680,ENSG00000151014,NOCT,homo_sapiens
681,ENSMUSG00000021779,THRB,mus_musculus
681,ENSXETG00000003871,THRB,xenopus_tropicalis
681,ENSG00000151090,THRB,homo_sapiens
682,ENSMUSG00000047002,MSGN1,mus_musculus
682,ENSXETG00000015571,MSGN1,xenopus_tropicalis
682,ENSG00000151379,MSGN1,homo_sapiens
683,ENSMUSG00000071064,ZNF827,mus_musculus
683,ENSXETG00000023684,ZNF827,xenopus_tropicalis
683,FBgn0001180,ZNF827,drosophila_melanogaster
683,WBGene00001824,ZNF827,caenorhabditis_elegans
683,ENSG00000151612,ZNF827,homo_sapiens
684,ENSMUSG00000031688,POU4F2,mus_musculus
684,ENSXETG00000026053,POU4F2,xenopus_tropicalis
684,FBgn0000028,POU4F2,drosophila_melanogaster
684,WBGene00006818,POU4F2,caenorhabditis_elegans
684,ENSG00000151615,POU4F2,homo_sapiens
685,ENSMUSG00000031618,NR3C2,mus_musculus
685,ENSXETG00000026061,NR3C2,xenopus_tropicalis
685,ENSG00000151623,NR3C2,homo_sapiens
686,ENSXETG00000026798,VENTX,xenopus_tropicalis
686,WBGene00000432,VENTX,caenorhabditis_elegans
686,ENSG00000151650,VENTX,homo_sapiens
687,ENSMUSG00000016087,FLI1,mus_musculus
687,ENSXETG00000022780,FLI1,xenopus_tropicalis
687,FBgn0005658,FLI1,drosophila_melanogaster
687,WBGene00016600,FLI1,caenorhabditis_elegans
687,ENSG00000151702,FLI1,homo_sapiens
688,ENSMUSG00000048349,POU4F1,mus_musculus
688,ENSXETG00000017814,POU4F1,xenopus_tropicalis
688,FBgn0000028,POU4F1,drosophila_melanogaster
688,WBGene00006818,POU4F1,caenorhabditis_elegans
688,ENSG00000152192,POU4F1,homo_sapiens
689,ENSMUSG00000055799,TCF7L1,mus_musculus
689,ENSXETG00000019015,TCF7L1,xenopus_tropicalis
689,FBgn0085432,TCF7L1,drosophila_melanogaster
689,WBGene00004077,TCF7L1,caenorhabditis_elegans
689,ENSG00000152284,TCF7L1,homo_sapiens
690,ENSG00000152433,ZNF547,homo_sapiens
691,ENSG00000152439,ZNF773,homo_sapiens
692,ENSG00000152443,ZNF776,homo_sapiens
693,ENSG00000152454,ZNF256,homo_sapiens
694,ENSG00000152467,ZSCAN1,homo_sapiens
695,ENSG00000152475,ZNF837,homo_sapiens
696,ENSMUSG00000045817,ZFP36L2,mus_musculus
696,ENSXETG00000009274,ZFP36L2,xenopus_tropicalis
696,FBgn0011837,ZFP36L2,drosophila_melanogaster
696,WBGene00009532,ZFP36L2,caenorhabditis_elegans
696,ENSG00000152518,ZFP36L2,homo_sapiens
697,ENSMUSG00000035456,PRDM8,mus_musculus
697,ENSXETG00000021533,PRDM8,xenopus_tropicalis
697,FBgn0035643,PRDM8,drosophila_melanogaster
697,ENSG00000152784,PRDM8,homo_sapiens
698,ENSMUSG00000024986,HHEX,mus_musculus
698,ENSXETG00000012215,HHEX,xenopus_tropicalis
698,FBgn0038852,HHEX,drosophila_melanogaster
698,WBGene00004011,HHEX,caenorhabditis_elegans
698,ENSG00000152804,HHEX,homo_sapiens
699,ENSMUSG00000074824,ZNF117,mus_musculus
699,ENSG00000152926,ZNF117,homo_sapiens
700,ENSMUSG00000032368,ZIC1,mus_musculus
700,ENSXETG00000015467,ZIC1,xenopus_tropicalis
700,FBgn0003002,ZIC1,drosophila_melanogaster
700,WBGene00004335,ZIC1,caenorhabditis_elegans
700,ENSG00000152977,ZIC1,homo_sapiens
701,ENSMUSG00000008393,CARHSP1,mus_musculus
701,ENSXETG00000008696,CARHSP1,xenopus_tropicalis
701,FBgn0036661,CARHSP1,drosophila_melanogaster
701,ENSG00000153048,CARHSP1,homo_sapiens
702,ENSMUSG00000026826,NR4A2,mus_musculus
702,ENSXETG00000031753,NR4A2,xenopus_tropicalis
702,FBgn0014859,NR4A2,drosophila_melanogaster
702,WBGene00003605,NR4A2,caenorhabditis_elegans
702,ENSG00000153234,NR4A2,homo_sapiens
703,ENSMUSG00000021743,FEZF2,mus_musculus
703,ENSXETG00000022248,FEZF2,xenopus_tropicalis
703,FBgn0031375,FEZF2,drosophila_melanogaster
703,WBGene00012639,FEZF2,caenorhabditis_elegans
703,ENSG00000153266,FEZF2,homo_sapiens
704,ENSMUSG00000009741,UBP1,mus_musculus
704,FBgn0050011,UBP1,drosophila_melanogaster
704,ENSG00000153560,UBP1,homo_sapiens
705,ENSMUSG00000100133,TGIF2LX,mus_musculus
705,ENSXETG00000017312,TGIF2LX,xenopus_tropicalis
705,FBgn0033748,TGIF2LX,drosophila_melanogaster
705,ENSG00000153779,TGIF2LX,homo_sapiens
706,ENSMUSG00000056216,CEBPG,mus_musculus
706,ENSXETG00000027337,CEBPG,xenopus_tropicalis
706,WBGene00016754,CEBPG,caenorhabditis_elegans
706,ENSG00000153879,CEBPG,homo_sapiens
707,ENSG00000153896,ZNF599,homo_sapiens
708,ENSMUSG00000030510,CERS3,mus_musculus
708,ENSXETG00000027994,CERS3,xenopus_tropicalis
708,FBgn0040918,CERS3,drosophila_melanogaster
708,WBGene00002044,CERS3,caenorhabditis_elegans
708,ENSG00000154227,CERS3,homo_sapiens
709,ENSMUSG00000041565,L3MBTL4,mus_musculus
709,FBgn0002441,L3MBTL4,drosophila_melanogaster
709,ENSG00000154655,L3MBTL4,homo_sapiens
710,ENSMUSG00000008976,GABPA,mus_musculus
710,ENSXETG00000013611,GABPA,xenopus_tropicalis
710,FBgn0004510,GABPA,drosophila_melanogaster
710,ENSG00000154727,GABPA,homo_sapiens
711,ENSMUSG00000018347,ZNF18,mus_musculus
711,ENSG00000154957,ZNF18,homo_sapiens
712,ENSMUSG00000037465,KLF10,mus_musculus
712,ENSXETG00000004120,KLF10,xenopus_tropicalis
712,FBgn0043364,KLF10,drosophila_melanogaster
712,ENSG00000155090,KLF10,homo_sapiens
713,ENSMUSG00000032727,MIER3,mus_musculus
713,ENSXETG00000015520,MIER3,xenopus_tropicalis
713,FBgn0033183,MIER3,drosophila_melanogaster
713,WBGene00020320,MIER3,caenorhabditis_elegans
713,ENSG00000155545,MIER3,homo_sapiens
714,ENSMUSG00000030757,ZKSCAN2,mus_musculus
714,ENSG00000155592,ZKSCAN2,homo_sapiens
715,ENSMUSG00000031189,AFF2,mus_musculus
715,ENSXETG00000019630,AFF2,xenopus_tropicalis
715,FBgn0041111,AFF2,drosophila_melanogaster
715,ENSG00000155966,AFF2,homo_sapiens
716,ENSMUSG00000034266,BATF,mus_musculus
716,ENSXETG00000013235,BATF,xenopus_tropicalis
716,ENSG00000156127,BATF,homo_sapiens
717,ENSMUSG00000014603,ALX3,mus_musculus
717,ENSG00000156150,ALX3,homo_sapiens
718,ENSMUSG00000025612,BACH1,mus_musculus
718,ENSXETG00000020266,BACH1,xenopus_tropicalis
718,FBgn0262975,BACH1,drosophila_melanogaster
718,ENSG00000156273,BACH1,homo_sapiens
719,ENSMUSG00000048921,ZNF689,mus_musculus
719,ENSG00000156853,ZNF689,homo_sapiens
720,ENSMUSG00000067860,ZIC3,mus_musculus
720,ENSXETG00000024458,ZIC3,xenopus_tropicalis
720,FBgn0003002,ZIC3,drosophila_melanogaster
720,WBGene00004335,ZIC3,caenorhabditis_elegans
720,ENSG00000156925,ZIC3,homo_sapiens
721,ENSMUSG00000044676,ZNF19,mus_musculus
721,WBGene00001324,ZNF19,caenorhabditis_elegans
721,ENSG00000157429,ZNF19,homo_sapiens
722,ENSMUSG00000031431,TSC22D3,mus_musculus
722,ENSXETG00000022572,TSC22D3,xenopus_tropicalis
722,WBGene00011824,TSC22D3,caenorhabditis_elegans
722,ENSG00000157514,TSC22D3,homo_sapiens
723,ENSMUSG00000040732,ERG,mus_musculus
723,FBgn0005658,ERG,drosophila_melanogaster
723,WBGene00016600,ERG,caenorhabditis_elegans
723,ENSG00000157554,ERG,homo_sapiens
724,ENSMUSG00000022895,ETS2,mus_musculus
724,ENSG00000157557,ETS2,homo_sapiens
725,ENSMUSG00000027230,CREB3L1,mus_musculus
725,ENSXETG00000031075,CREB3L1,xenopus_tropicalis
725,FBgn0004396,CREB3L1,drosophila_melanogaster
725,WBGene00016162,CREB3L1,caenorhabditis_elegans
725,ENSG00000157613,CREB3L1,homo_sapiens
726,ENSMUSG00000028358,ZNF618,mus_musculus
726,ENSXETG00000022935,ZNF618,xenopus_tropicalis
726,ENSG00000157657,ZNF618,homo_sapiens
727,ENSMUSG00000037188,GRHL3,mus_musculus
727,ENSXETG00000003899,GRHL3,xenopus_tropicalis
727,FBgn0259211,GRHL3,drosophila_melanogaster
727,WBGene00001707,GRHL3,caenorhabditis_elegans
727,ENSG00000158055,GRHL3,homo_sapiens
728,ENSMUSG00000036721,ZSCAN12,mus_musculus
728,ENSG00000158691,ZSCAN12,homo_sapiens
729,ENSMUSG00000026436,ELK4,mus_musculus
729,ENSXETG00000000987,ELK4,xenopus_tropicalis
729,ENSG00000158711,ELK4,homo_sapiens
730,ENSMUSG00000026641,USF1,mus_musculus
730,ENSXETG00000024720,USF1,xenopus_tropicalis
730,FBgn0029711,USF1,drosophila_melanogaster
730,ENSG00000158773,USF1,homo_sapiens
731,ENSMUSG00000001065,ZNF276,mus_musculus
731,ENSXETG00000019874,ZNF276,xenopus_tropicalis
731,ENSG00000158805,ZNF276,homo_sapiens
732,ENSMUSG00000022974,PAXBP1,mus_musculus
732,ENSXETG00000009903,PAXBP1,xenopus_tropicalis
732,FBgn0037466,PAXBP1,drosophila_melanogaster
732,WBGene00009672,PAXBP1,caenorhabditis_elegans
732,ENSG00000159086,PAXBP1,homo_sapiens
733,ENSMUSG00000049604,HOXB13,mus_musculus
733,FBgn0000015,HOXB13,drosophila_melanogaster
733,ENSG00000159184,HOXB13,homo_sapiens
734,ENSMUSG00000022952,RUNX1,mus_musculus
734,ENSXETG00000014140,RUNX1,xenopus_tropicalis
734,FBgn0003300,RUNX1,drosophila_melanogaster
734,WBGene00004393,RUNX1,caenorhabditis_elegans
734,ENSG00000159216,RUNX1,homo_sapiens
735,ENSMUSG00000062713,SIM2,mus_musculus
735,ENSXETG00000013022,SIM2,xenopus_tropicalis
735,FBgn0004666,SIM2,drosophila_melanogaster
735,ENSG00000159263,SIM2,homo_sapiens
736,ENSMUSG00000031738,IRX6,mus_musculus
736,FBgn0015904,IRX6,drosophila_melanogaster
736,ENSG00000159387,IRX6,homo_sapiens
737,ENSMUSG00000032318,ISL2,mus_musculus
737,ENSXETG00000015323,ISL2,xenopus_tropicalis
737,FBgn0003896,ISL2,drosophila_melanogaster
737,WBGene00002989,ISL2,caenorhabditis_elegans
737,ENSG00000159556,ISL2,homo_sapiens
738,FBgn0030005,ZNF230,drosophila_melanogaster
738,ENSG00000159882,ZNF230,homo_sapiens
739,FBgn0030005,ZNF222,drosophila_melanogaster
739,ENSG00000159885,ZNF222,homo_sapiens
740,FBgn0030005,ZNF221,drosophila_melanogaster
740,ENSG00000159905,ZNF221,homo_sapiens
741,FBgn0030005,ZNF233,drosophila_melanogaster
741,ENSG00000159915,ZNF233,homo_sapiens
742,ENSMUSG00000047603,ZNF235,mus_musculus
742,FBgn0030005,ZNF235,drosophila_melanogaster
742,ENSG00000159917,ZNF235,homo_sapiens
743,ENSMUSG00000028807,ZBTB8A,mus_musculus
743,ENSXETG00000033102,ZBTB8A,xenopus_tropicalis
743,ENSG00000160062,ZBTB8A,homo_sapiens
744,ENSMUSG00000028799,ZNF362,mus_musculus
744,ENSXETG00000009496,ZNF362,xenopus_tropicalis
744,FBgn0010768,ZNF362,drosophila_melanogaster
744,WBGene00003015,ZNF362,caenorhabditis_elegans
744,ENSG00000160094,ZNF362,homo_sapiens
745,ENSMUSG00000002393,NR2F6,mus_musculus
745,ENSXETG00000013531,NR2F6,xenopus_tropicalis
745,ENSG00000160113,NR2F6,homo_sapiens
746,ENSMUSG00000006705,PKNOX1,mus_musculus
746,ENSXETG00000032286,PKNOX1,xenopus_tropicalis
746,ENSG00000160199,PKNOX1,homo_sapiens
747,ENSMUSG00000000731,AIRE,mus_musculus
747,ENSG00000160224,AIRE,homo_sapiens
748,ENSMUSG00000097333,ZNF66,mus_musculus
748,ENSG00000160229,ZNF66,homo_sapiens
749,ENSMUSG00000048280,ZNF208,mus_musculus
749,ENSG00000160321,ZNF208,homo_sapiens
750,ENSMUSG00000097333,ZNF714,mus_musculus
750,ENSG00000160352,ZNF714,homo_sapiens
751,ENSMUSG00000028042,ZBTB7B,mus_musculus
751,ENSXETG00000020041,ZBTB7B,xenopus_tropicalis
751,ENSG00000160685,ZBTB7B,homo_sapiens
752,ENSMUSG00000029627,ZNF394,mus_musculus
752,ENSG00000160908,ZNF394,homo_sapiens
753,ENSG00000160961,ZNF333,homo_sapiens
754,ENSMUSG00000033837,FOXH1,mus_musculus
