Index,GeneID,HumanName,Name,Species,complexity,isoforms,paralogues,motifs,complexity
637,ENSG00000143799,PARP1,PARP1,homo_sapiens,15,4,3,8,15
637,ENSMUSG00000026496,PARP1,Parp1,mus_musculus,13,3,3,7,13
637,ENSXETG00000022610,PARP1,parp1,xenopus_tropicalis,9,1,3,5,9
637,FBgn0010247,PARP1,Parp,drosophila_melanogaster,7,1,1,5,7
637,WBGene00022289,PARP1,Y75B7B.2,caenorhabditis_elegans,6,1,4,1,6
638,ENSG00000143842,SOX13,SOX13,homo_sapiens,10,4,4,2,10
638,ENSMUSG00000070643,SOX13,Sox13,mus_musculus,10,3,4,3,10
638,ENSXETG00000017139,SOX13,sox13,xenopus_tropicalis,9,2,3,4,9
638,FBgn0039938,SOX13,Sox102F,drosophila_melanogaster,9,4,1,4,9
638,WBGene00001182,SOX13,egl-13,caenorhabditis_elegans,14,6,2,6,14
639,ENSG00000143867,OSR1,OSR1,homo_sapiens,6,1,2,3,6
639,ENSMUSG00000048387,OSR1,Osr1,mus_musculus,6,1,2,3,6
639,ENSXETG00000007992,OSR1,osr1,xenopus_tropicalis,6,1,2,3,6
639,FBgn0024244,OSR1,drm,drosophila_melanogaster,10,3,4,6,10
639,WBGene00003846,OSR1,odd-2,caenorhabditis_elegans,6,1,2,3,6
640,ENSG00000143995,MEIS1,MEIS1,homo_sapiens,19,6,9,5,19
640,ENSMUSG00000020160,MEIS1,Meis1,mus_musculus,17,4,9,4,17
640,ENSXETG00000011473,MEIS1,meis1,xenopus_tropicalis,10,1,7,2,10
640,FBgn0001235,MEIS1,hth,drosophila_melanogaster,10,5,3,2,10
640,WBGene00006796,MEIS1,unc-62,caenorhabditis_elegans,19,10,1,8,19
652,ENSG00000146676,PURB,PURB,homo_sapiens,4,1,3,0,4
652,ENSMUSG00000094483,PURB,Purb,mus_musculus,4,1,3,0,4
652,ENSXETG00000001257,PURB,purb,xenopus_tropicalis,5,1,3,1,5
652,FBgn0022361,PURB,Pur-alpha,drosophila_melanogaster,8,7,1,0,8
652,WBGene00004046,PURB,plp-1,caenorhabditis_elegans,3,1,2,0,3
658,ENSG00000147421,HMBOX1,HMBOX1,homo_sapiens,17,9,1,7,17
658,ENSMUSG00000021972,HMBOX1,Hmbox1,mus_musculus,16,8,1,7,16
658,WBGene00018786,HMBOX1,hmbx-1,caenorhabditis_elegans,3,1,1,1,3
659,ENSG00000147488,ST18,ST18,homo_sapiens,6,3,3,0,6
659,ENSMUSG00000033740,ST18,St18,mus_musculus,13,10,3,0,13
659,ENSXETG00000005673,ST18,st18,xenopus_tropicalis,4,1,3,0,4
659,FBgn0263772,ST18,CG43689,drosophila_melanogaster,7,6,1,0,7
659,WBGene00009939,ST18,ztf-11,caenorhabditis_elegans,3,2,1,0,3
660,ENSG00000147596,PRDM14,PRDM14,homo_sapiens,12,2,3,7,12
660,ENSMUSG00000042414,PRDM14,Prdm14,mus_musculus,11,1,3,7,11
660,ENSXETG00000015915,PRDM14,prdm14,xenopus_tropicalis,18,2,3,13,18
660,WBGene00018567,PRDM14,F47E1.3,caenorhabditis_elegans,7,1,1,5,7
663,ENSG00000147862,NFIB,NFIB,homo_sapiens,26,12,4,10,26
663,ENSMUSG00000008575,NFIB,Nfib,mus_musculus,18,7,4,7,18
663,ENSXETG00000000835,NFIB,nfib,xenopus_tropicalis,6,1,4,1,6
663,FBgn0042696,NFIB,NfI,drosophila_melanogaster,5,2,1,2,5
663,WBGene00003592,NFIB,nfi-1,caenorhabditis_elegans,7,3,1,3,7
664,ENSG00000148200,NR6A1,NR6A1,homo_sapiens,22,5,12,5,22
664,ENSMUSG00000063972,NR6A1,Nr6a1,mus_musculus,22,5,12,5,22
664,ENSXETG00000008578,NR6A1,nr6a1,xenopus_tropicalis,15,1,13,1,15
664,FBgn0264562,NR6A1,Hr4,drosophila_melanogaster,22,9,4,9,22
664,WBGene00003681,NR6A1,nhr-91,caenorhabditis_elegans,11,6,2,3,11
667,ENSG00000148516,ZEB1,ZEB1,homo_sapiens,52,9,2,29,52
667,ENSMUSG00000024238,ZEB1,Zeb1,mus_musculus,14,3,2,3,14
667,ENSXETG00000011655,ZEB1,zeb1,xenopus_tropicalis,18,2,2,14,18
667,FBgn0004606,ZEB1,zfh1,drosophila_melanogaster,32,3,1,28,32
667,WBGene00006970,ZEB1,zag-1,caenorhabditis_elegans,7,1,1,5,7
668,ENSG00000148704,VAX1,VAX1,homo_sapiens,11,2,7,2,11
668,ENSMUSG00000006270,VAX1,Vax1,mus_musculus,9,1,7,1,9
668,ENSXETG00000008186,VAX1,vax1,xenopus_tropicalis,8,1,6,1,8
668,WBGene00000430,VAX1,ceh-5,caenorhabditis_elegans,9,1,7,1,9
669,ENSG00000148737,TCF7L2,TCF7L2,homo_sapiens,37,18,4,15,37
669,ENSMUSG00000024985,TCF7L2,Tcf7l2,mus_musculus,33,17,4,13,33
669,ENSXETG00000018735,TCF7L2,tcf7l2,xenopus_tropicalis,9,2,4,3,9
669,FBgn0085432,TCF7L2,pan,drosophila_melanogaster,19,9,1,9,19
669,WBGene00004077,TCF7L2,pop-1,caenorhabditis_elegans,3,1,1,1,3
670,ENSG00000148826,NKX6-2,NKX6-2,homo_sapiens,18,1,16,1,18
670,ENSMUSG00000041309,NKX6-2,Nkx6-2,mus_musculus,18,1,16,1,18
670,FBgn0040318,NKX6-2,HGTX,drosophila_melanogaster,13,1,11,1,13
670,WBGene00000584,NKX6-2,cog-1,caenorhabditis_elegans,6,2,4,2,6
673,ENSG00000149136,SSRP1,SSRP1,homo_sapiens,10,4,5,2,10
673,ENSMUSG00000027067,SSRP1,Ssrp1,mus_musculus,11,3,5,3,11
673,ENSXETG00000000781,SSRP1,ssrp1,xenopus_tropicalis,8,1,5,2,8
673,FBgn0010278,SSRP1,Ssrp,drosophila_melanogaster,8,1,6,1,8
673,WBGene00001974,SSRP1,hmg-4,caenorhabditis_elegans,6,1,4,1,6
674,ENSG00000149480,MTA2,MTA2,homo_sapiens,15,3,5,7,15
674,ENSMUSG00000071646,MTA2,Mta2,mus_musculus,10,1,6,3,10
674,ENSXETG00000005633,MTA2,mta2,xenopus_tropicalis,7,1,4,2,7
674,FBgn0027951,MTA2,MTA1-like,drosophila_melanogaster,22,4,2,16,22
674,WBGene00003025,MTA2,lin-40,caenorhabditis_elegans,18,4,2,12,18
677,ENSG00000150051,MKX,MKX,homo_sapiens,14,4,7,3,14
677,ENSMUSG00000061013,MKX,Mkx,mus_musculus,9,1,7,1,9
677,ENSXETG00000004554,MKX,mkx,xenopus_tropicalis,8,1,6,1,8
677,FBgn0031232,MKX,CG11617,drosophila_melanogaster,8,2,4,2,8
677,WBGene00007984,MKX,irx-1,caenorhabditis_elegans,3,1,1,1,3
679,ENSG00000150907,FOXO1,FOXO1,homo_sapiens,7,1,5,1,7
679,ENSMUSG00000044167,FOXO1,Foxo1,mus_musculus,2,1,5,1,2
679,FBgn0038197,FOXO1,foxo,drosophila_melanogaster,12,5,2,5,12
679,WBGene00000912,FOXO1,daf-16,caenorhabditis_elegans,22,10,3,9,22
684,ENSG00000151615,POU4F2,POU4F2,homo_sapiens,19,1,16,2,19
684,ENSMUSG00000031688,POU4F2,Pou4f2,mus_musculus,18,1,15,2,18
684,ENSXETG00000026053,POU4F2,pou4f2,xenopus_tropicalis,18,1,16,2,18
684,FBgn0000028,POU4F2,acj6,drosophila_melanogaster,44,13,5,26,44
684,WBGene00006818,POU4F2,unc-86,caenorhabditis_elegans,9,2,3,4,9
688,ENSG00000152192,POU4F1,POU4F1,homo_sapiens,19,1,16,2,19
688,ENSMUSG00000048349,POU4F1,Pou4f1,mus_musculus,18,1,15,2,18
688,ENSXETG00000017814,POU4F1,pou4f1,xenopus_tropicalis,21,1,16,4,21
688,FBgn0000028,POU4F1,acj6,drosophila_melanogaster,44,13,5,26,44
688,WBGene00006818,POU4F1,unc-86,caenorhabditis_elegans,9,2,3,4,9
689,ENSG00000152284,TCF7L1,TCF7L1,homo_sapiens,7,2,4,1,7
689,ENSMUSG00000055799,TCF7L1,Tcf7l1,mus_musculus,9,3,4,2,9
689,ENSXETG00000019015,TCF7L1,tcf7l1,xenopus_tropicalis,8,1,4,3,8
689,FBgn0085432,TCF7L1,pan,drosophila_melanogaster,19,9,1,9,19
689,WBGene00004077,TCF7L1,pop-1,caenorhabditis_elegans,3,1,1,1,3
696,ENSG00000152518,ZFP36L2,ZFP36L2,homo_sapiens,9,2,3,4,9
696,ENSMUSG00000045817,ZFP36L2,Zfp36l2,mus_musculus,7,1,4,2,7
696,ENSXETG00000009274,ZFP36L2,zfp36l2,xenopus_tropicalis,8,1,6,1,8
696,FBgn0011837,ZFP36L2,Tis11,drosophila_melanogaster,10,3,1,6,10
696,WBGene00009532,ZFP36L2,ccch-1,caenorhabditis_elegans,20,2,14,4,20
698,ENSG00000152804,HHEX,HHEX,homo_sapiens,22,3,16,3,22
698,ENSMUSG00000024986,HHEX,Hhex,mus_musculus,20,2,16,2,20
698,ENSXETG00000012215,HHEX,hhex,xenopus_tropicalis,20,2,16,2,20
698,FBgn0038852,HHEX,HHEX,drosophila_melanogaster,13,1,11,1,13
698,WBGene00004011,HHEX,pha-2,caenorhabditis_elegans,6,1,4,1,6
700,ENSG00000152977,ZIC1,ZIC1,homo_sapiens,26,2,18,6,26
700,ENSMUSG00000032368,ZIC1,Zic1,mus_musculus,26,2,18,8,26
700,ENSXETG00000015467,ZIC1,zic1,xenopus_tropicalis,20,1,14,5,20
700,FBgn0003002,ZIC1,opa,drosophila_melanogaster,12,1,0,4,12
700,WBGene00004335,ZIC1,ref-2,caenorhabditis_elegans,18,3,3,12,18
702,ENSG00000153234,NR4A2,NR4A2,homo_sapiens,28,8,14,6,28
702,ENSMUSG00000026826,NR4A2,Nr4a2,mus_musculus,21,3,15,3,21
702,ENSXETG00000031753,NR4A2,nr4a2,xenopus_tropicalis,16,1,14,1,16
702,FBgn0014859,NR4A2,Hr38,drosophila_melanogaster,6,2,2,2,6
702,WBGene00003605,NR4A2,nhr-6,caenorhabditis_elegans,7,3,1,3,7
703,ENSG00000153266,FEZF2,FEZF2,homo_sapiens,25,3,4,18,25
703,ENSMUSG00000021743,FEZF2,Fezf2,mus_musculus,11,1,4,6,11
703,ENSXETG00000022248,FEZF2,fezf2,xenopus_tropicalis,11,1,4,6,11
703,FBgn0031375,FEZF2,erm,drosophila_melanogaster,32,4,4,24,32
703,WBGene00012639,FEZF2,fezf-1,caenorhabditis_elegans,9,1,2,6,9
706,ENSG00000153879,CEBPG,CEBPG,homo_sapiens,9,2,5,2,9
706,ENSMUSG00000056216,CEBPG,Cebpg,mus_musculus,8,2,4,2,8
706,ENSXETG00000027337,CEBPG,cebpg,xenopus_tropicalis,7,1,5,1,7
706,WBGene00016754,CEBPG,cebp-2,caenorhabditis_elegans,3,1,1,1,3
708,ENSG00000154227,CERS3,CERS3,homo_sapiens,17,5,5,7,17
708,ENSMUSG00000030510,CERS3,Cers3,mus_musculus,9,2,5,2,9
708,ENSXETG00000027994,CERS3,cers3,xenopus_tropicalis,11,2,5,4,11
708,FBgn0040918,CERS3,schlank,drosophila_melanogaster,7,2,1,4,7
708,WBGene00002043,CERS3,hyl-1,caenorhabditis_elegans,11,4,3,4,11
710,ENSG00000154727,GABPA,GABPA,homo_sapiens,19,2,13,4,19
710,ENSMUSG00000008976,GABPA,Gabpa,mus_musculus,19,2,13,4,19
710,ENSXETG00000013611,GABPA,gabpa,xenopus_tropicalis,14,1,12,1,14
710,FBgn0004510,GABPA,Ets97D,drosophila_melanogaster,11,2,5,4,11
710,WBGene00016600,GABPA,ets-5,caenorhabditis_elegans,6,2,2,2,6
712,ENSG00000155090,KLF10,KLF10,homo_sapiens,23,2,15,6,23
712,ENSMUSG00000037465,KLF10,Klf10,mus_musculus,19,1,15,3,19
712,ENSXETG00000004120,KLF10,klf10,xenopus_tropicalis,18,1,14,3,18
712,FBgn0043364,KLF10,cbt,drosophila_melanogaster,16,3,4,9,16
712,WBGene00012735,KLF10,sptf-3,caenorhabditis_elegans,6,1,2,3,6
713,ENSG00000155545,MIER3,MIER3,homo_sapiens,17,6,3,8,17
713,ENSMUSG00000032727,MIER3,Mier3,mus_musculus,12,3,3,6,12
713,ENSXETG00000015520,MIER3,mier3,xenopus_tropicalis,7,2,3,2,7
713,WBGene00020320,MIER3,T07F8.4,caenorhabditis_elegans,3,1,2,1,3
720,ENSG00000156925,ZIC3,ZIC3,homo_sapiens,28,2,18,8,28
720,ENSMUSG00000067860,ZIC3,Zic3,mus_musculus,34,0,18,12,34
720,ENSXETG00000024458,ZIC3,zic3,xenopus_tropicalis,19,1,14,4,19
720,FBgn0003002,ZIC3,opa,drosophila_melanogaster,12,1,0,4,12
720,WBGene00004335,ZIC3,ref-2,caenorhabditis_elegans,18,3,3,12,18
722,ENSG00000157514,TSC22D3,TSC22D3,homo_sapiens,21,17,4,0,21
722,ENSMUSG00000031431,TSC22D3,Tsc22d3,mus_musculus,7,3,4,0,7
722,ENSXETG00000022572,TSC22D3,tsc22d3,xenopus_tropicalis,7,2,5,0,7
722,FBgn0259176,TSC22D3,bun,drosophila_melanogaster,11,10,1,0,11
722,WBGene00016269,TSC22D3,C30G4.4,caenorhabditis_elegans,27,24,3,0,27
724,ENSG00000157557,ETS2,ETS2,homo_sapiens,23,4,13,6,23
724,ENSMUSG00000022895,ETS2,Ets2,mus_musculus,18,2,13,3,18
724,ENSXETG00000023724,ETS2,ets2,xenopus_tropicalis,14,1,12,1,14
724,WBGene00016600,ETS2,ets-5,caenorhabditis_elegans,6,2,2,2,6
725,ENSG00000157613,CREB3L1,CREB3L1,homo_sapiens,10,3,5,2,10
725,ENSMUSG00000027230,CREB3L1,Creb3l1,mus_musculus,2,1,5,1,2
725,ENSXETG00000031075,CREB3L1,CREB3L1,xenopus_tropicalis,6,1,4,1,6
725,FBgn0004396,CREB3L1,CrebA,drosophila_melanogaster,5,2,1,2,5
725,WBGene00016162,CREB3L1,crh-2,caenorhabditis_elegans,10,4,2,4,10
727,ENSG00000158055,GRHL3,GRHL3,homo_sapiens,11,5,6,0,11
727,ENSMUSG00000037188,GRHL3,Grhl3,mus_musculus,7,1,6,0,7
727,ENSXETG00000003899,GRHL3,grhl3,xenopus_tropicalis,8,2,6,0,8
727,FBgn0259211,GRHL3,grh,drosophila_melanogaster,10,8,2,0,10
727,WBGene00001707,GRHL3,grh-1,caenorhabditis_elegans,4,3,1,0,4
729,ENSG00000158711,ELK4,ELK4,homo_sapiens,18,3,12,3,18
729,ENSMUSG00000026436,ELK4,Elk4,mus_musculus,17,3,11,3,17
729,ENSXETG00000000987,ELK4,elk4,xenopus_tropicalis,13,1,10,2,13
729,WBGene00017601,ELK4,ets-7,caenorhabditis_elegans,10,1,8,1,10
732,ENSG00000159086,PAXBP1,PAXBP1,homo_sapiens,4,2,2,0,4
732,ENSMUSG00000022974,PAXBP1,Paxbp1,mus_musculus,3,1,2,0,3
732,ENSXETG00000009903,PAXBP1,paxbp1,xenopus_tropicalis,3,1,2,0,3
732,FBgn0037466,PAXBP1,CG1965,drosophila_melanogaster,4,3,1,0,4
732,WBGene00009672,PAXBP1,F43G9.12,caenorhabditis_elegans,3,2,1,0,3
734,ENSG00000159216,RUNX1,RUNX1,homo_sapiens,18,9,3,7,18
734,ENSMUSG00000022952,RUNX1,Runx1,mus_musculus,13,6,3,4,13
734,ENSXETG00000014140,RUNX1,runx1,xenopus_tropicalis,5,1,3,1,5
734,FBgn0003300,RUNX1,run,drosophila_melanogaster,10,3,4,3,10
734,WBGene00004393,RUNX1,rnt-1,caenorhabditis_elegans,3,1,1,1,3
737,ENSG00000159556,ISL2,ISL2,homo_sapiens,16,1,12,3,16
737,ENSMUSG00000032318,ISL2,Isl2,mus_musculus,19,2,12,5,19
737,ENSXETG00000015323,ISL2,isl2,xenopus_tropicalis,21,2,13,6,21
737,FBgn0003896,ISL2,tup,drosophila_melanogaster,19,3,7,9,19
737,WBGene00002989,ISL2,lim-7,caenorhabditis_elegans,11,1,7,3,11
743,ENSG00000160062,ZBTB8A,ZBTB8A,homo_sapiens,24,2,16,6,24
743,ENSMUSG00000028807,ZBTB8A,Zbtb8a,mus_musculus,19,1,15,3,19
743,ENSXETG00000027866,ZBTB8A,zbtb8a.2,xenopus_tropicalis,21,1,17,3,21
743,WBGene00016154,ZBTB8A,C27A12.2,caenorhabditis_elegans,7,1,1,5,7
744,ENSG00000160094,ZNF362,ZNF362,homo_sapiens,19,3,4,12,19
744,ENSMUSG00000028799,ZNF362,Zfp362,mus_musculus,24,3,4,17,24
744,ENSXETG00000009496,ZNF362,znf362,xenopus_tropicalis,8,1,2,5,8
744,FBgn0010768,ZNF362,sqz,drosophila_melanogaster,10,1,4,5,10
744,WBGene00003015,ZNF362,lin-29,caenorhabditis_elegans,19,3,1,15,19
754,ENSG00000160973,FOXH1,FOXH1,homo_sapiens,16,1,14,1,16
754,ENSMUSG00000033837,FOXH1,Foxh1,mus_musculus,18,1,16,1,18
754,ENSXETG00000005286,FOXH1,foxh1.2,xenopus_tropicalis,17,1,14,2,17
754,WBGene00001441,FOXH1,fkh-9,caenorhabditis_elegans,11,4,5,2,11
763,ENSG00000162419,GMEB1,GMEB1,homo_sapiens,8,3,2,3,8
763,ENSMUSG00000028901,GMEB1,Gmeb1,mus_musculus,10,4,2,3,10
763,ENSXETG00000020625,GMEB1,gmeb1,xenopus_tropicalis,4,1,2,1,4
763,WBGene00008092,GMEB1,gmeb-3,caenorhabditis_elegans,6,1,4,1,6
764,ENSG00000162599,NFIA,NFIA,homo_sapiens,28,13,4,11,28
764,ENSMUSG00000028565,NFIA,Nfia,mus_musculus,17,7,4,6,17
764,ENSXETG00000008871,NFIA,nfia,xenopus_tropicalis,8,1,4,3,8
764,FBgn0042696,NFIA,NfI,drosophila_melanogaster,5,2,1,2,5
764,WBGene00003592,NFIA,nfi-1,caenorhabditis_elegans,7,3,1,3,7
766,ENSG00000162613,FUBP1,FUBP1,homo_sapiens,16,3,3,10,16
766,ENSMUSG00000028034,FUBP1,Fubp1,mus_musculus,41,11,3,27,41
766,ENSXETG00000013137,FUBP1,fubp1,xenopus_tropicalis,9,1,3,5,9
766,FBgn0014870,FUBP1,Psi,drosophila_melanogaster,16,3,1,12,16
766,WBGene00007534,FUBP1,C12D8.1,caenorhabditis_elegans,29,5,4,20,29
767,ENSG00000162624,LHX8,LHX8,homo_sapiens,20,2,12,6,20
767,ENSMUSG00000096225,LHX8,Lhx8,mus_musculus,23,3,12,8,23
767,ENSXETG00000002992,LHX8,lhx8,xenopus_tropicalis,17,1,13,3,17
767,FBgn0013751,LHX8,Awh,drosophila_melanogaster,23,4,7,12,23
767,WBGene00002987,LHX8,lim-4,caenorhabditis_elegans,11,1,7,3,11
768,ENSG00000162676,GFI1,GFI1,homo_sapiens,25,3,4,18,25
768,ENSMUSG00000029275,GFI1,Gfi1,mus_musculus,32,5,4,23,32
768,ENSXETG00000023006,GFI1,gfi1,xenopus_tropicalis,11,1,4,6,11
768,FBgn0051632,GFI1,sens-2,drosophila_melanogaster,18,2,4,12,18
768,WBGene00003909,GFI1,pag-3,caenorhabditis_elegans,8,1,2,5,8
771,ENSG00000162761,LMX1A,LMX1A,homo_sapiens,24,3,12,9,24
771,ENSMUSG00000026686,LMX1A,Lmx1a,mus_musculus,20,2,12,6,20
771,ENSXETG00000013183,LMX1A,lmx1a,xenopus_tropicalis,18,1,13,4,18
771,FBgn0052105,LMX1A,CG32105,drosophila_melanogaster,15,2,7,6,15
771,WBGene00002988,LMX1A,lim-6,caenorhabditis_elegans,15,2,7,6,15
774,ENSG00000162992,NEUROD1,NEUROD1,homo_sapiens,12,1,10,1,12
774,ENSMUSG00000034701,NEUROD1,Neurod1,mus_musculus,12,1,10,1,12
774,ENSXETG00000014068,NEUROD1,neurod1,xenopus_tropicalis,14,2,9,3,14
774,WBGene00000561,NEUROD1,cnd-1,caenorhabditis_elegans,5,1,3,1,5
775,ENSG00000163064,EN1,EN1,homo_sapiens,9,1,7,1,9
775,ENSMUSG00000058665,EN1,En1,mus_musculus,9,1,7,1,9
775,ENSXETG00000014994,EN1,en1,xenopus_tropicalis,8,1,6,1,8
775,FBgn0001269,EN1,inv,drosophila_melanogaster,12,3,6,2,12
775,WBGene00000439,EN1,ceh-16,caenorhabditis_elegans,11,2,7,2,11
778,ENSG00000163435,ELF3,ELF3,homo_sapiens,23,4,12,7,23
778,ENSMUSG00000003051,ELF3,Elf3,mus_musculus,17,2,11,4,17
778,ENSXETG00000031510,ELF3,ELF3,xenopus_tropicalis,13,1,10,2,13
778,WBGene00006462,ELF3,tag-97,caenorhabditis_elegans,14,2,8,4,14
780,ENSG00000163508,EOMES,EOMES,homo_sapiens,10,3,4,3,10
780,ENSMUSG00000032446,EOMES,Eomes,mus_musculus,10,3,4,3,10
780,ENSXETG00000019924,EOMES,eomes,xenopus_tropicalis,5,1,3,1,5
780,WBGene00006554,EOMES,tbx-35,caenorhabditis_elegans,14,1,12,1,14
781,ENSG00000163623,NKX6-1,NKX6-1,homo_sapiens,20,2,16,2,20
781,ENSMUSG00000035187,NKX6-1,Nkx6-1,mus_musculus,18,1,16,1,18
781,ENSXETG00000013227,NKX6-1,nkx6-1,xenopus_tropicalis,25,3,16,6,25
781,FBgn0040318,NKX6-1,HGTX,drosophila_melanogaster,13,1,11,1,13
781,WBGene00000584,NKX6-1,cog-1,caenorhabditis_elegans,6,2,4,2,6
782,ENSG00000163666,HESX1,HESX1,homo_sapiens,18,3,13,2,18
782,ENSMUSG00000040726,HESX1,Hesx1,mus_musculus,15,1,13,1,15
782,ENSXETG00000008710,HESX1,hesx1,xenopus_tropicalis,16,1,14,1,16
782,WBGene00020485,HESX1,ceh-54,caenorhabditis_elegans,10,1,8,1,10
784,ENSG00000163795,ZNF513,ZNF513,homo_sapiens,20,3,3,15,20
784,ENSMUSG00000043059,ZNF513,Zfp513,mus_musculus,22,5,3,14,22
784,ENSXETG00000031268,ZNF513,ZNF513,xenopus_tropicalis,12,1,3,8,12
784,FBgn0001180,ZNF513,hb,drosophila_melanogaster,7,2,1,4,7
784,WBGene00001824,ZNF513,hbl-1,caenorhabditis_elegans,11,2,1,8,11
788,ENSG00000163939,PBRM1,PBRM1,homo_sapiens,110,17,1,92,110
788,ENSMUSG00000042323,PBRM1,Pbrm1,mus_musculus,108,13,1,94,108
788,ENSXETG00000013671,PBRM1,pbrm1,xenopus_tropicalis,20,2,1,17,20
788,FBgn0039227,PBRM1,polybromo,drosophila_melanogaster,10,1,1,8,10
788,WBGene00007042,PBRM1,pbrm-1,caenorhabditis_elegans,14,3,1,10,14
791,ENSG00000164093,PITX2,PITX2,homo_sapiens,40,11,13,18,40
791,ENSMUSG00000028023,PITX2,Pitx2,mus_musculus,29,7,13,9,29
791,ENSXETG00000013330,PITX2,pitx2,xenopus_tropicalis,23,2,14,7,23
791,FBgn0020912,PITX2,Ptx1,drosophila_melanogaster,13,3,4,6,13
791,WBGene00006766,PITX2,unc-30,caenorhabditis_elegans,16,4,8,4,16
792,ENSG00000164104,HMGB2,HMGB2,homo_sapiens,16,4,4,8,16
792,ENSMUSG00000054717,HMGB2,Hmgb2,mus_musculus,7,1,4,2,7
792,ENSXETG00000016916,HMGB2,hmgb2,xenopus_tropicalis,6,1,3,2,6
792,FBgn0011764,HMGB2,Dsp1,drosophila_melanogaster,22,7,1,14,22
792,WBGene00001972,HMGB2,hmg-1.2,caenorhabditis_elegans,16,5,1,10,16
794,ENSG00000164256,PRDM9,PRDM9,homo_sapiens,25,3,3,19,25
794,ENSMUSG00000051977,PRDM9,Prdm9,mus_musculus,19,2,2,15,19
794,WBGene00011887,PRDM9,set-17,caenorhabditis_elegans,3,1,1,1,3
796,ENSG00000164330,EBF1,EBF1,homo_sapiens,8,4,4,0,8
796,ENSMUSG00000057098,EBF1,Ebf1,mus_musculus,7,3,4,0,7
796,ENSXETG00000031092,EBF1,EBF1,xenopus_tropicalis,5,1,4,0,5
796,FBgn0001319,EBF1,kn,drosophila_melanogaster,6,5,1,0,6
796,WBGene00006743,EBF1,unc-3,caenorhabditis_elegans,2,1,1,0,2
800,ENSG00000164532,TBX20,TBX20,homo_sapiens,15,1,13,1,15
800,ENSMUSG00000031965,TBX20,Tbx20,mus_musculus,17,2,13,2,17
800,ENSXETG00000013110,TBX20,tbx20,xenopus_tropicalis,14,1,12,1,14
800,FBgn0261963,TBX20,mid,drosophila_melanogaster,12,0,8,1,12
800,WBGene00003106,TBX20,mab-9,caenorhabditis_elegans,2,1,4,1,2
801,ENSG00000164600,NEUROD6,NEUROD6,homo_sapiens,14,2,10,2,14
801,ENSMUSG00000037984,NEUROD6,Neurod6,mus_musculus,12,1,10,1,12
801,ENSXETG00000023427,NEUROD6,neurod6,xenopus_tropicalis,13,2,9,2,13
801,WBGene00000561,NEUROD6,cnd-1,caenorhabditis_elegans,5,1,3,1,5
803,ENSG00000164651,SP8,SP8,homo_sapiens,27,3,15,9,27
803,ENSMUSG00000048562,SP8,Sp8,mus_musculus,19,1,15,3,19
803,ENSXETG00000030115,SP8,SP8,xenopus_tropicalis,20,1,14,5,20
803,FBgn0020378,SP8,Sp1,drosophila_melanogaster,20,4,4,12,20
803,WBGene00011926,SP8,sptf-2,caenorhabditis_elegans,6,1,2,3,6
806,ENSG00000164749,HNF4G,HNF4G,homo_sapiens,16,2,12,2,16
806,ENSMUSG00000017688,HNF4G,Hnf4g,mus_musculus,16,2,12,2,16
806,ENSXETG00000017845,HNF4G,hnf4g,xenopus_tropicalis,16,1,14,1,16
806,FBgn0004914,HNF4G,Hnf4,drosophila_melanogaster,16,5,6,5,16
806,WBGene00003654,HNF4G,nhr-64,caenorhabditis_elegans,8,2,4,2,8
807,ENSG00000164778,EN2,EN2,homo_sapiens,9,1,7,1,9
807,ENSMUSG00000039095,EN2,En2,mus_musculus,9,1,7,1,9
807,ENSXETG00000013496,EN2,en2,xenopus_tropicalis,8,1,6,1,8
807,FBgn0001269,EN2,inv,drosophila_melanogaster,12,3,6,2,12
807,WBGene00000439,EN2,ceh-16,caenorhabditis_elegans,11,2,7,2,11
808,ENSG00000164853,UNCX,UNCX,homo_sapiens,5,1,3,1,5
808,ENSMUSG00000029546,UNCX,Uncx,mus_musculus,7,2,3,2,7
808,ENSXETG00000004021,UNCX,uncx,xenopus_tropicalis,5,1,3,1,5
808,FBgn0026058,UNCX,OdsH,drosophila_melanogaster,7,1,5,1,7
808,WBGene00006744,UNCX,unc-4,caenorhabditis_elegans,5,1,3,1,5
811,ENSG00000164920,OSR2,OSR2,homo_sapiens,32,7,2,23,32
811,ENSMUSG00000022330,OSR2,Osr2,mus_musculus,6,1,2,3,6
811,ENSXETG00000017850,OSR2,osr2,xenopus_tropicalis,8,1,2,5,8
811,FBgn0024244,OSR2,drm,drosophila_melanogaster,10,3,4,6,10
811,WBGene00003846,OSR2,odd-2,caenorhabditis_elegans,6,1,2,3,6
812,ENSG00000165030,NFIL3,NFIL3,homo_sapiens,2,1,1,1,2
812,ENSMUSG00000056749,NFIL3,Nfil3,mus_musculus,3,1,1,1,3
812,ENSXETG00000000804,NFIL3,nfil3,xenopus_tropicalis,4,1,2,1,4
812,FBgn0016076,NFIL3,vri,drosophila_melanogaster,11,5,1,5,11
812,WBGene00000220,NFIL3,atf-2,caenorhabditis_elegans,4,1,1,2,4
818,ENSG00000165462,PHOX2A,PHOX2A,homo_sapiens,18,2,15,1,18
818,ENSMUSG00000007946,PHOX2A,Phox2a,mus_musculus,15,1,13,1,15
818,ENSXETG00000010505,PHOX2A,phox2a,xenopus_tropicalis,15,1,13,1,15
818,FBgn0025334,PHOX2A,PHDP,drosophila_melanogaster,12,1,10,1,12
