id,gene,isoforms,paralogues,motifs,complexity,name,species
,FBgn0003460,1,3,1,5,so,drosophila_melanogaster
,WBGene00000454,1,4,1,6,ceh-33,caenorhabditis_elegans
,WBGene00000455,1,4,1,6,ceh-34,caenorhabditis_elegans
456,ENSG00000126804,5,16,9,30,ZBTB1,homo_sapiens
,ENSMUSG00000033454,1,15,5,21,Zbtb1,mus_musculus
,ENSXETG00000022532,1,17,5,23,zbtb1,xenopus_tropicalis
,WBGene00016154,1,1,5,7,C27A12.2,caenorhabditis_elegans
457,ENSG00000127081,4,20,76,100,ZNF484,homo_sapiens
,ENSXETG00000023927,1,16,19,36,0,xenopus_tropicalis
,ENSXETG00000025844,1,16,26,27,0,xenopus_tropicalis
,FBgn0020309,9,1,138,148,crol,drosophila_melanogaster
458,ENSG00000127124,3,4,15,22,HIVEP3,homo_sapiens
,ENSMUSG00000028634,3,4,10,17,Hivep3,mus_musculus
,ENSXETG00000012923,1,3,7,11,hivep3,xenopus_tropicalis
,FBgn0003396,6,1,42,49,shn,drosophila_melanogaster
,WBGene00004862,14,1,51,71,sma-9,caenorhabditis_elegans
459,ENSG00000127152,3,3,18,24,BCL11B,homo_sapiens
,ENSMUSG00000048251,3,3,18,24,Bcl11b,mus_musculus
,ENSXETG00000011434,2,2,14,18,bcl11b,xenopus_tropicalis
,FBgn0029939,4,1,20,25,CG9650,drosophila_melanogaster
,WBGene00017430,3,1,9,13,F13H6.1,caenorhabditis_elegans
460,ENSG00000127337,4,2,3,9,YEATS4,homo_sapiens
,ENSMUSG00000020171,1,2,1,4,Yeats4,mus_musculus
,ENSXETG00000026783,1,2,1,4,yeats4,xenopus_tropicalis
,FBgn0031873,1,2,1,4,Gas41,drosophila_melanogaster
,WBGene00001585,1,2,1,4,gfl-1,caenorhabditis_elegans
,WBGene00013692,1,2,1,4,Y105E8B.7,caenorhabditis_elegans
461,ENSG00000127528,2,12,3,17,KLF2,homo_sapiens
,ENSMUSG00000055148,1,13,3,17,Klf2,mus_musculus
,WBGene00018990,2,3,6,11,klf-1,caenorhabditis_elegans
462,ENSG00000127903,2,1,14,17,ZNF835,homo_sapiens
,ENSXETG00000030059,1,1,15,16,ZNF835,xenopus_tropicalis
463,ENSG00000128000,5,20,73,98,ZNF780B,homo_sapiens
,ENSXETG00000023927,1,16,19,36,0,xenopus_tropicalis
,ENSXETG00000025844,1,16,26,27,0,xenopus_tropicalis
,FBgn0020309,9,1,138,148,crol,drosophila_melanogaster
464,ENSG00000128272,3,2,3,8,ATF4,homo_sapiens
,ENSMUSG00000042406,1,2,1,4,Atf4,mus_musculus
,ENSXETG00000024806,1,3,1,5,atf4,xenopus_tropicalis
465,ENSG00000128573,18,14,11,43,FOXP2,homo_sapiens
,ENSMUSG00000029563,11,16,4,31,Foxp2,mus_musculus
,ENSXETG00000011560,2,14,4,20,foxp2,xenopus_tropicalis
,WBGene00001439,14,5,12,31,fkh-7,caenorhabditis_elegans
466,ENSG00000128604,11,9,11,31,IRF5,homo_sapiens
,ENSMUSG00000029771,5,9,5,19,Irf5,mus_musculus
,ENSXETG00000015005,1,12,0,13,irf5,xenopus_tropicalis
467,ENSG00000128610,3,4,12,19,FEZF1,homo_sapiens
,ENSMUSG00000029697,1,4,6,11,Fezf1,mus_musculus
,ENSXETG00000022748,1,4,6,11,fezf1,xenopus_tropicalis
,FBgn0031375,4,4,24,32,erm,drosophila_melanogaster
,WBGene00012639,1,2,6,9,fezf-1,caenorhabditis_elegans
468,ENSG00000128645,1,20,1,22,HOXD1,homo_sapiens
,ENSMUSG00000042448,1,20,1,22,Hoxd1,mus_musculus
,ENSXETG00000000715,1,22,2,25,hoxa1,xenopus_tropicalis
,ENSXETG00000001801,1,22,1,24,hoxd1,xenopus_tropicalis
,ENSXETG00000021964,1,22,1,24,hoxb1,xenopus_tropicalis
,FBgn0002522,2,11,2,15,lab,drosophila_melanogaster
,WBGene00000437,1,6,1,8,ceh-13,caenorhabditis_elegans
469,ENSG00000128652,3,20,2,25,HOXD3,homo_sapiens
,ENSMUSG00000079277,5,20,4,29,Hoxd3,mus_musculus
,FBgn0004053,1,11,1,12,zen,drosophila_melanogaster
470,ENSG00000128709,2,17,2,21,HOXD9,homo_sapiens
,ENSMUSG00000043342,1,16,1,18,Hoxd9,mus_musculus
,ENSXETG00000007581,1,14,1,16,hoxd9,xenopus_tropicalis
,FBgn0000015,7,1,7,15,Abd-B,drosophila_melanogaster
471,ENSG00000128710,1,17,1,19,HOXD10,homo_sapiens
,ENSMUSG00000050368,1,16,1,18,Hoxd10,mus_musculus
,ENSXETG00000007580,1,14,1,16,hoxd10,xenopus_tropicalis
,FBgn0000015,7,1,7,15,Abd-B,drosophila_melanogaster
472,ENSG00000128713,2,17,2,21,HOXD11,homo_sapiens
,ENSMUSG00000042499,1,16,1,18,Hoxd11,mus_musculus
,ENSXETG00000032416,1,14,1,16,HOXD11,xenopus_tropicalis
,FBgn0000015,7,1,7,15,Abd-B,drosophila_melanogaster
473,ENSG00000128714,1,17,1,19,HOXD13,homo_sapiens
,ENSMUSG00000001819,1,16,1,18,Hoxd13,mus_musculus
,ENSXETG00000007575,1,14,1,16,hoxd13,xenopus_tropicalis
,FBgn0000015,7,1,7,15,Abd-B,drosophila_melanogaster
474,ENSG00000129028,2,1,1,4,THAP10,homo_sapiens
475,ENSG00000129071,5,2,4,11,MBD4,homo_sapiens
,ENSMUSG00000030322,3,2,2,7,Mbd4,mus_musculus
,ENSXETG00000026622,1,2,1,4,mbd4,xenopus_tropicalis
476,ENSG00000129152,1,4,1,6,MYOD1,homo_sapiens
,ENSMUSG00000009471,1,4,1,6,Myod1,mus_musculus
,ENSXETG00000001320,1,4,1,6,myod1,xenopus_tropicalis
,FBgn0002922,2,1,2,5,nau,drosophila_melanogaster
,WBGene00001948,3,1,3,7,hlh-1,caenorhabditis_elegans
477,ENSG00000129173,4,2,0,6,E2F8,homo_sapiens
,ENSMUSG00000046179,2,2,0,4,E2f8,mus_musculus
,ENSXETG00000004436,1,2,0,3,e2f8,xenopus_tropicalis
,WBGene00009899,1,1,0,2,efl-3,caenorhabditis_elegans
478,ENSG00000129194,3,17,3,23,SOX15,homo_sapiens
,ENSMUSG00000041287,1,0,1,18,Sox15,mus_musculus
479,ENSG00000129514,1,24,1,26,FOXA1,homo_sapiens
,ENSMUSG00000035451,1,19,1,21,Foxa1,mus_musculus
,FBgn0000659,5,6,5,16,fkh,drosophila_melanogaster
,WBGene00004013,3,3,3,9,pha-4,caenorhabditis_elegans
480,ENSG00000129535,6,7,5,18,NRL,homo_sapiens
,ENSMUSG00000040632,3,7,3,13,Nrl,mus_musculus
,ENSXETG00000022130,2,7,2,11,nrl,xenopus_tropicalis
,FBgn0000964,2,2,0,4,tj,drosophila_melanogaster
,WBGene00077521,1,1,0,2,maf-1,caenorhabditis_elegans
481,ENSG00000129654,1,14,1,16,FOXJ1,homo_sapiens
,ENSMUSG00000034227,1,16,1,18,Foxj1,mus_musculus
,ENSXETG00000019549,1,14,1,16,foxj1,xenopus_tropicalis
482,ENSG00000129911,3,15,8,26,KLF16,homo_sapiens
,ENSMUSG00000035397,1,15,3,19,Klf16,mus_musculus
,FBgn0043364,3,4,9,16,cbt,drosophila_melanogaster
,WBGene00012735,1,2,3,6,sptf-3,caenorhabditis_elegans
483,ENSG00000130182,7,2,58,53,ZSCAN10,homo_sapiens
,ENSMUSG00000023902,9,2,78,89,Zscan10,mus_musculus
484,ENSG00000130338,2,6,6,14,TULP4,homo_sapiens
,ENSMUSG00000034377,4,9,4,17,Tulp4,mus_musculus
,ENSXETG00000032878,2,6,10,18,TULP4,xenopus_tropicalis
,FBgn0039530,4,3,12,19,Tusp,drosophila_melanogaster
,WBGene00022139,2,3,2,7,tub-2,caenorhabditis_elegans
485,ENSG00000130382,1,2,1,4,MLLT1,homo_sapiens
,ENSMUSG00000024212,1,2,1,4,Mllt1,mus_musculus
,ENSXETG00000021875,2,2,6,10,mllt1,xenopus_tropicalis
,FBgn0026441,3,1,3,7,ear,drosophila_melanogaster
486,ENSG00000130522,2,3,2,6,JUND,homo_sapiens
,ENSMUSG00000071076,1,3,1,5,Jund,mus_musculus
,ENSXETG00000006441,1,4,2,7,jund,xenopus_tropicalis
,FBgn0001291,3,1,3,7,Jra,drosophila_melanogaster
487,ENSG00000130544,2,8,22,32,ZNF557,homo_sapiens
488,ENSG00000130675,6,20,3,29,MNX1,homo_sapiens
,ENSMUSG00000001566,2,20,2,24,Mnx1,mus_musculus
,ENSXETG00000021615,1,22,1,24,mnx1,xenopus_tropicalis
,FBgn0041156,1,11,1,13,exex,drosophila_melanogaster
489,ENSG00000130684,2,7,42,51,ZNF337,homo_sapiens
490,ENSG00000130700,1,6,2,3,GATA5,homo_sapiens
,ENSMUSG00000015627,1,6,2,9,Gata5,mus_musculus
,ENSXETG00000005127,1,6,2,9,gata5,xenopus_tropicalis
,FBgn0003117,4,5,8,17,pnr,drosophila_melanogaster
491,ENSG00000130711,1,3,4,8,PRDM12,homo_sapiens
,ENSMUSG00000079466,1,3,4,8,Prdm12,mus_musculus
,ENSXETG00000001343,1,3,1,5,prdm12,xenopus_tropicalis
,WBGene00018567,1,1,5,7,F47E1.3,caenorhabditis_elegans
492,ENSG00000130751,5,13,4,22,NPAS1,homo_sapiens
,ENSMUSG00000001988,1,13,2,16,Npas1,mus_musculus
,FBgn0262139,7,6,21,34,trh,drosophila_melanogaster
493,ENSG00000130803,3,8,28,39,ZNF317,homo_sapiens
,ENSMUSG00000057551,2,2,28,32,Zfp317,mus_musculus
494,ENSG00000130818,4,10,40,54,ZNF426,homo_sapiens
,ENSMUSG00000059475,10,4,75,89,Zfp426,mus_musculus
495,ENSG00000130844,18,22,105,145,ZNF331,homo_sapiens
496,ENSG00000130856,3,2,69,74,ZNF236,homo_sapiens
,ENSMUSG00000041258,3,2,60,65,Zfp236,mus_musculus
,ENSXETG00000010789,1,2,30,33,znf236,xenopus_tropicalis
497,ENSG00000130940,3,1,5,9,CASZ1,homo_sapiens
,ENSMUSG00000028977,4,1,7,8,Casz1,mus_musculus
,ENSXETG00000006312,2,1,7,10,casz1,xenopus_tropicalis
,FBgn0004878,2,2,4,8,cas,drosophila_melanogaster
498,ENSG00000131061,2,1,24,27,ZNF341,homo_sapiens
,ENSMUSG00000059842,2,1,24,27,Zfp341,mus_musculus
,ENSXETG00000021426,1,1,11,13,znf341,xenopus_tropicalis
499,ENSG00000131115,9,22,82,113,ZNF227,homo_sapiens
,FBgn0030005,1,1,6,8,CG2120,drosophila_melanogaster
500,ENSG00000131127,3,49,13,66,ZNF141,homo_sapiens
,ENSMUSG00000030446,2,23,32,57,Zfp273,mus_musculus
,ENSMUSG00000048280,5,23,31,59,Zfp738,mus_musculus
,ENSMUSG00000051037,2,23,25,50,Zfp455,mus_musculus
,ENSMUSG00000052909,1,23,10,34,Gm9894,mus_musculus
,ENSMUSG00000055341,1,23,19,43,Zfp457,mus_musculus
,ENSMUSG00000055480,1,23,24,25,Zfp458,mus_musculus
,ENSMUSG00000055560,1,23,5,24,Zfp459,mus_musculus
,ENSMUSG00000057842,3,23,60,86,Zfp595,mus_musculus
,ENSMUSG00000058331,2,23,30,55,Zfp85,mus_musculus
,ENSMUSG00000058883,2,23,34,59,Zfp708,mus_musculus
,ENSMUSG00000058900,1,23,13,37,Rsl1,mus_musculus
,ENSMUSG00000059839,1,23,13,37,Zfp874b,mus_musculus
,ENSMUSG00000069184,1,23,15,39,Zfp72,mus_musculus
,ENSMUSG00000069206,2,23,13,38,Zfp874a,mus_musculus
,ENSMUSG00000071281,3,23,32,58,Zfp65,mus_musculus
,ENSMUSG00000071291,4,23,43,70,Zfp58,mus_musculus
,ENSMUSG00000074824,1,23,11,35,Rslcan18,mus_musculus
,ENSMUSG00000078994,2,23,14,39,Zfp429,mus_musculus
,ENSMUSG00000078995,2,23,13,38,Zfp456,mus_musculus
,ENSMUSG00000090659,2,23,13,38,Zfp493,mus_musculus
,ENSMUSG00000097333,3,23,19,45,Zfp87,mus_musculus
,ENSMUSG00000098905,1,23,9,33,Zfp953,mus_musculus
,ENSMUSG00000100235,1,23,17,41,Gm28557,mus_musculus
501,ENSG00000131196,11,5,11,27,NFATC1,homo_sapiens
,ENSMUSG00000033016,4,5,4,13,Nfatc1,mus_musculus
,ENSXETG00000000853,2,5,4,9,nfatc1,xenopus_tropicalis
,FBgn0030505,7,1,7,15,NFAT,drosophila_melanogaster
502,ENSG00000131264,1,3,1,5,CDX4,homo_sapiens
,ENSMUSG00000031326,1,3,1,5,Cdx4,mus_musculus
,ENSXETG00000004589,1,3,1,5,cdx4,xenopus_tropicalis
,FBgn0000251,3,1,3,7,cad,drosophila_melanogaster
,WBGene00003912,6,1,6,13,pal-1,caenorhabditis_elegans
503,ENSG00000131408,9,14,7,30,NR1H2,homo_sapiens
,ENSMUSG00000060601,11,15,8,23,Nr1h2,mus_musculus
,ENSXETG00000000307,1,14,1,15,nr1h2,xenopus_tropicalis
,FBgn0000546,6,2,6,14,EcR,drosophila_melanogaster
504,ENSG00000131668,2,16,2,20,BARX1,homo_sapiens
,ENSMUSG00000021381,1,16,1,18,Barx1,mus_musculus
,ENSXETG00000017172,1,16,1,18,barx1,xenopus_tropicalis
505,ENSG00000131721,1,4,1,6,RHOXF2,homo_sapiens
506,ENSG00000131759,7,14,5,26,RARA,homo_sapiens
,ENSMUSG00000037992,5,15,5,25,Rara,mus_musculus
,ENSXETG00000024390,2,14,2,18,rara,xenopus_tropicalis
507,ENSG00000131788,4,6,9,19,PIAS3,homo_sapiens
,ENSMUSG00000028101,5,6,10,21,Pias3,mus_musculus
,ENSXETG00000018642,2,6,4,12,pias3,xenopus_tropicalis
,FBgn0003612,14,2,42,58,Su(var)2-10,drosophila_melanogaster
,WBGene00001574,15,1,30,46,gei-17,caenorhabditis_elegans
508,ENSG00000131845,4,34,63,101,ZNF304,homo_sapiens
509,ENSG00000131848,9,3,25,37,ZSCAN5A,homo_sapiens
,ENSMUSG00000058028,3,1,13,17,Zscan5b,mus_musculus
510,ENSG00000131849,1,34,19,54,ZNF132,homo_sapiens
511,ENSG00000131910,1,2,0,3,NR0B2,homo_sapiens
,ENSMUSG00000037583,1,2,0,3,Nr0b2,mus_musculus
,ENSXETG00000011771,1,2,0,3,nr0b2,xenopus_tropicalis
512,ENSG00000131914,2,2,2,6,LIN28A,homo_sapiens
,ENSMUSG00000050966,4,2,3,9,Lin28a,mus_musculus
,FBgn0035626,1,1,0,2,lin-28,drosophila_melanogaster
,WBGene00003014,2,1,2,5,lin-28,caenorhabditis_elegans
513,ENSG00000131931,3,6,2,11,THAP1,homo_sapiens
,ENSMUSG00000037214,2,3,2,7,Thap1,mus_musculus
,ENSXETG00000010197,1,3,1,5,thap1,xenopus_tropicalis
514,ENSG00000132005,2,8,1,11,RFX1,homo_sapiens
,ENSMUSG00000031706,1,8,1,10,Rfx1,mus_musculus
,ENSXETG00000005567,1,7,1,9,rfx1,xenopus_tropicalis
,FBgn0020379,6,2,6,14,Rfx,drosophila_melanogaster
515,ENSG00000132010,3,38,20,61,ZNF20,homo_sapiens
,WBGene00021931,1,1,11,13,Y55F3AM.14,caenorhabditis_elegans
517,ENSG00000132170,10,8,8,26,PPARG,homo_sapiens
,ENSMUSG00000000440,5,8,4,17,Pparg,mus_musculus
,ENSXETG00000017422,1,9,0,10,pparg,xenopus_tropicalis
,FBgn0004865,4,8,3,15,Eip78C,drosophila_melanogaster
,WBGene00004786,2,10,2,14,sex-1,caenorhabditis_elegans
518,ENSG00000132604,8,2,1,11,TERF2,homo_sapiens
,ENSMUSG00000031921,4,2,3,9,Terf2,mus_musculus
,ENSXETG00000031339,1,2,1,4,terf2,xenopus_tropicalis
519,ENSG00000132846,2,2,2,6,ZBED3,homo_sapiens
,ENSMUSG00000041995,1,1,0,2,Zbed3,mus_musculus
520,ENSG00000133740,6,6,0,12,E2F5,homo_sapiens
,ENSMUSG00000027552,2,6,0,8,E2f5,mus_musculus
,ENSXETG00000013780,1,4,0,5,e2f5,xenopus_tropicalis
,FBgn0024371,2,2,0,4,E2f2,drosophila_melanogaster
,WBGene00001161,1,2,0,3,efl-1,caenorhabditis_elegans
521,ENSG00000133794,14,13,20,47,ARNTL,homo_sapiens
,ENSMUSG00000055116,1,13,3,17,Arntl,mus_musculus
,ENSXETG00000024204,1,11,2,14,arntl,xenopus_tropicalis
,FBgn0023094,1,6,3,10,cyc,drosophila_melanogaster
522,ENSG00000133884,4,4,6,14,DPF2,homo_sapiens
,ENSMUSG00000024826,2,4,5,11,Dpf2,mus_musculus
,ENSXETG00000001672,2,4,3,9,dpf2,xenopus_tropicalis
,FBgn0033015,4,0,8,15,d4,drosophila_melanogaster
,WBGene00016200,3,2,3,8,dpff-1,caenorhabditis_elegans
523,ENSG00000133937,1,13,1,15,GSC,homo_sapiens
,ENSMUSG00000021095,1,13,1,15,Gsc,mus_musculus
,ENSXETG00000023328,2,14,2,18,gsc,xenopus_tropicalis
,FBgn0010323,2,4,2,8,Gsc,drosophila_melanogaster
,WBGene00022837,2,8,2,12,ceh-45,caenorhabditis_elegans
524,ENSG00000134046,3,7,3,13,MBD2,homo_sapiens
,ENSMUSG00000024513,2,4,2,8,Mbd2,mus_musculus
,ENSXETG00000013688,1,2,1,4,mbd2,xenopus_tropicalis
,FBgn0027950,3,1,1,5,MBD-like,drosophila_melanogaster
525,ENSG00000134107,1,2,2,5,BHLHE40,homo_sapiens
,ENSMUSG00000030103,2,2,3,7,Bhlhe40,mus_musculus
,ENSXETG00000005207,2,2,4,8,bhlhe40,xenopus_tropicalis
526,ENSG00000134138,14,9,10,33,MEIS2,homo_sapiens
,ENSMUSG00000027210,6,9,6,21,Meis2,mus_musculus
,FBgn0001235,5,3,2,10,hth,drosophila_melanogaster
,WBGene00006796,10,1,8,19,unc-62,caenorhabditis_elegans
527,ENSG00000134317,3,6,0,9,GRHL1,homo_sapiens
,ENSMUSG00000020656,2,6,0,8,Grhl1,mus_musculus
,ENSXETG00000007012,1,6,0,7,grhl1,xenopus_tropicalis
,FBgn0259211,8,2,0,10,grh,drosophila_melanogaster
,WBGene00001707,3,1,0,4,grh-1,caenorhabditis_elegans
528,ENSG00000134323,1,3,1,5,MYCN,homo_sapiens
,ENSMUSG00000037169,2,5,2,9,Mycn,mus_musculus
,ENSXETG00000015485,2,3,3,8,mycn,xenopus_tropicalis
,FBgn0262656,2,1,2,5,dm,drosophila_melanogaster
529,ENSG00000134438,3,15,2,20,RAX,homo_sapiens
,ENSMUSG00000024518,1,13,2,16,Rax,mus_musculus
,ENSXETG00000021154,1,13,2,16,rax,xenopus_tropicalis
,WBGene00000433,1,3,1,5,ceh-8,caenorhabditis_elegans
530,ENSG00000134532,10,4,7,21,SOX5,homo_sapiens
,ENSMUSG00000041540,7,4,5,16,Sox5,mus_musculus
,ENSXETG00000026458,1,3,1,5,sox5,xenopus_tropicalis
,FBgn0039938,4,1,4,9,Sox102F,drosophila_melanogaster
,WBGene00001182,6,2,6,14,egl-13,caenorhabditis_elegans
,WBGene00015716,1,2,1,4,sox-4,caenorhabditis_elegans
531,ENSG00000134595,1,17,1,19,SOX3,homo_sapiens
,ENSMUSG00000045179,1,16,1,18,Sox3,mus_musculus
532,ENSG00000134758,6,4,4,14,RNF138,homo_sapiens
,ENSMUSG00000024317,2,5,2,9,Rnf138,mus_musculus
,ENSXETG00000004739,1,4,1,6,rnf138,xenopus_tropicalis
533,ENSG00000134852,4,13,11,28,CLOCK,homo_sapiens
,ENSMUSG00000029238,3,13,9,25,Clock,mus_musculus
,ENSXETG00000021064,2,11,10,23,clock,xenopus_tropicalis
,FBgn0023076,5,6,5,16,Clk,drosophila_melanogaster
534,ENSG00000134954,6,13,9,28,ETS1,homo_sapiens
,ENSMUSG00000032035,4,13,6,23,Ets1,mus_musculus
,ENSXETG00000022781,1,12,1,14,ets1,xenopus_tropicalis
,WBGene00016600,2,2,2,6,ets-5,caenorhabditis_elegans
,WBGene00020368,1,2,1,4,ast-1,caenorhabditis_elegans
535,ENSG00000135100,7,2,4,13,HNF1A,homo_sapiens
,ENSMUSG00000029556,1,2,1,4,Hnf1a,mus_musculus
,ENSXETG00000012278,1,2,1,4,hnf1a,xenopus_tropicalis
536,ENSG00000135111,3,13,3,19,TBX3,homo_sapiens
,ENSMUSG00000018604,3,13,3,19,Tbx3,mus_musculus
,ENSXETG00000006579,2,12,2,16,tbx3,xenopus_tropicalis
,FBgn0000179,7,8,7,22,bi,drosophila_melanogaster
,WBGene00006543,1,4,1,6,tbx-2,caenorhabditis_elegans
537,ENSG00000135164,20,2,12,34,DMTF1,homo_sapiens
,ENSMUSG00000042508,6,3,9,18,Dmtf1,mus_musculus
,ENSXETG00000005412,1,1,2,4,dmtf1,xenopus_tropicalis
538,ENSG00000135373,10,12,15,37,EHF,homo_sapiens
,ENSMUSG00000012350,6,11,9,26,Ehf,mus_musculus
,ENSXETG00000007559,1,10,1,12,ehf,xenopus_tropicalis
,WBGene00006462,2,8,4,14,tag-97,caenorhabditis_elegans
539,ENSG00000135374,5,12,7,24,ELF5,homo_sapiens
,ENSMUSG00000027186,4,11,7,22,Elf5,mus_musculus
,ENSXETG00000007560,1,10,1,12,elf5,xenopus_tropicalis
,WBGene00006462,2,8,4,14,tag-97,caenorhabditis_elegans
540,ENSG00000135457,4,6,0,10,TFCP2,homo_sapiens
,ENSMUSG00000009733,1,6,0,7,Tfcp2,mus_musculus
,ENSXETG00000009632,2,6,0,8,tfcp2,xenopus_tropicalis
,FBgn0050011,4,2,0,6,gem,drosophila_melanogaster
541,ENSG00000135547,2,4,4,10,HEY2,homo_sapiens
,ENSMUSG00000019789,1,4,2,7,Hey2,mus_musculus
,ENSXETG00000021844,1,3,2,6,hey2,xenopus_tropicalis
,FBgn0027788,1,2,2,5,Hey,drosophila_melanogaster
542,ENSG00000135625,2,5,6,13,EGR4,homo_sapiens
,ENSMUSG00000071341,1,5,3,9,Egr4,mus_musculus
,ENSXETG00000011775,1,5,3,9,egr4,xenopus_tropicalis
,WBGene00007772,1,5,3,9,egrh-1,caenorhabditis_elegans
,WBGene00043705,4,5,12,21,egrh-2,caenorhabditis_elegans
,WBGene00044651,2,5,3,10,egrh-3,caenorhabditis_elegans
543,ENSG00000135638,3,7,2,12,EMX1,homo_sapiens
,ENSMUSG00000033726,1,7,1,9,Emx1,mus_musculus
,ENSXETG00000017958,1,6,1,8,emx1.2,xenopus_tropicalis
,ENSXETG00000033848,1,6,1,8,0,xenopus_tropicalis
,FBgn0000576,1,6,1,8,ems,drosophila_melanogaster
,FBgn0008646,1,6,1,7,E5,drosophila_melanogaster
,WBGene00000429,1,7,1,9,ceh-2,caenorhabditis_elegans
544,ENSG00000135747,0,4,0,4,ZNF670-ZNF695,homo_sapiens
,ENSMUSG00000033883,3,1,33,37,D3Ertd254e,mus_musculus
545,ENSG00000135899,7,5,13,25,SP110,homo_sapiens
,ENSMUSG00000070034,1,18,2,21,Sp110,mus_musculus
,ENSMUSG00000079808,1,18,2,21,AC168977.1,mus_musculus
,ENSMUSG00000094799,1,18,1,20,AC125149.4,mus_musculus
,ENSMUSG00000094874,1,18,1,20,AC132444.3,mus_musculus
,ENSMUSG00000095092,1,18,1,20,AC125149.5,mus_musculus
,ENSMUSG00000095250,1,18,1,20,AC133103.4,mus_musculus
,ENSMUSG00000095672,1,18,1,20,AC133103.5,mus_musculus
,ENSXETG00000032669,1,1,4,6,0,xenopus_tropicalis
546,ENSG00000135903,8,9,14,31,PAX3,homo_sapiens
,ENSMUSG00000004872,2,9,4,15,Pax3,mus_musculus
,ENSXETG00000007640,2,9,3,14,pax3,xenopus_tropicalis
,FBgn0001147,1,10,2,13,gsb-n,drosophila_melanogaster
,FBgn0001148,1,10,2,13,gsb,drosophila_melanogaster
,FBgn0003145,2,10,4,16,prd,drosophila_melanogaster
,WBGene00003939,1,7,2,10,pax-3,caenorhabditis_elegans
547,ENSG00000136169,4,13,12,29,SETDB2,homo_sapiens
,ENSMUSG00000071350,3,13,6,22,Setdb2,mus_musculus
,ENSXETG00000015666,2,11,6,19,setdb2,xenopus_tropicalis
,WBGene00019883,1,6,4,11,met-2,caenorhabditis_elegans
548,ENSG00000136327,1,21,1,23,NKX2-8,homo_sapiens
,ENSMUSG00000058669,1,22,1,24,Nkx2-9,mus_musculus
,ENSXETG00000002908,1,23,1,25,nkx2-8,xenopus_tropicalis
,WBGene00000445,3,9,3,15,ceh-22,caenorhabditis_elegans
549,ENSG00000136352,5,21,4,30,NKX2-1,homo_sapiens
,ENSMUSG00000001496,2,22,2,26,Nkx2-1,mus_musculus
,ENSXETG00000002909,1,23,1,25,nkx2-1,xenopus_tropicalis
550,ENSG00000136367,4,3,8,15,ZFHX2,homo_sapiens
,ENSMUSG00000040721,1,3,8,12,Zfhx2,mus_musculus
,ENSXETG00000022562,1,3,7,11,zfhx2,xenopus_tropicalis
,FBgn0004607,3,1,29,33,zfh2,drosophila_melanogaster
,WBGene00022518,6,1,41,40,zfh-2,caenorhabditis_elegans
551,ENSG00000136451,4,3,13,20,VEZF1,homo_sapiens
,ENSMUSG00000018377,2,3,8,13,Vezf1,mus_musculus
,ENSXETG00000008951,2,3,11,16,vezf1,xenopus_tropicalis
552,ENSG00000136504,7,5,0,12,KAT7,homo_sapiens
,ENSMUSG00000038909,6,5,0,11,Kat7,mus_musculus
,ENSXETG00000021908,2,3,0,5,kat7,xenopus_tropicalis
,FBgn0028387,3,5,0,8,chm,drosophila_melanogaster
553,ENSG00000136535,3,4,3,10,TBR1,homo_sapiens
,ENSMUSG00000035033,2,4,2,8,Tbr1,mus_musculus
,ENSXETG00000016201,1,3,1,5,tbr1,xenopus_tropicalis
,WBGene00006554,1,12,1,14,tbx-35,caenorhabditis_elegans
554,ENSG00000136574,8,6,10,24,GATA4,homo_sapiens
,ENSMUSG00000021944,6,0,6,18,Gata4,mus_musculus
,ENSXETG00000000673,1,6,3,10,gata4,xenopus_tropicalis
,FBgn0003117,4,5,8,17,pnr,drosophila_melanogaster
555,ENSG00000136630,2,16,2,20,HLX,homo_sapiens
,ENSMUSG00000039377,2,16,1,19,Hlx,mus_musculus
,ENSXETG00000002734,1,16,1,18,hlx,xenopus_tropicalis
,FBgn0001170,1,11,1,13,H2.0,drosophila_melanogaster
556,ENSG00000136770,1,2,3,6,DNAJC1,homo_sapiens
,ENSMUSG00000026740,4,2,9,15,Dnajc1,mus_musculus
,ENSXETG00000007390,1,2,2,5,dnajc1,xenopus_tropicalis
,FBgn0030990,2,2,6,10,CG7556,drosophila_melanogaster
,WBGene00018836,1,2,4,7,F54F2.9,caenorhabditis_elegans
557,ENSG00000136826,4,12,6,22,KLF4,homo_sapiens
,ENSMUSG00000003032,3,13,3,19,Klf4,mus_musculus
,ENSXETG00000005739,1,11,3,15,klf4,xenopus_tropicalis
,WBGene00018990,2,3,6,11,klf-1,caenorhabditis_elegans
558,ENSG00000136866,3,25,39,67,ZFP37,homo_sapiens
,ENSMUSG00000028389,1,21,13,35,Zfp37,mus_musculus
,FBgn0266450,2,1,16,18,Kr-h1,drosophila_melanogaster
559,ENSG00000136870,4,20,51,75,ZNF189,homo_sapiens
,ENSMUSG00000039634,2,7,34,43,Zfp189,mus_musculus
,ENSXETG00000023927,1,16,19,36,0,xenopus_tropicalis
,ENSXETG00000025844,1,16,26,27,0,xenopus_tropicalis
,FBgn0020309,9,1,138,148,crol,drosophila_melanogaster
560,ENSG00000136931,4,12,3,19,NR5A1,homo_sapiens
,ENSMUSG00000026751,2,12,2,16,Nr5a1,mus_musculus
,ENSXETG00000011456,1,13,1,15,nr5a1,xenopus_tropicalis
,FBgn0001078,4,4,4,8,ftz-f1,drosophila_melanogaster
