index,ensembl_id,human_name,gene_name,species,isoforms,paralogues,motifs,complexity,iso_log2,par_log2,mot_log2,complexity_norm
636,WBGene00000938,GATAD2B,dcp-66,caenorhabditis_elegans,2,1,0,3,1,0,0,1
637,ENSG00000143799,PARP1,PARP1,homo_sapiens,4,3,8,15,2,1.6,3,6.6
637,ENSMUSG00000026496,PARP1,Parp1,mus_musculus,3,3,7,13,1.6,1.6,2.8,6
637,ENSXETG00000022610,PARP1,parp1,xenopus_tropicalis,1,3,5,9,0,1.6,2.3,3.9
637,FBgn0010247,PARP1,Parp,drosophila_melanogaster,1,1,5,7,0,0,2.3,2.3
637,WBGene00022289,PARP1,Y75B7B.2,caenorhabditis_elegans,1,4,1,6,0,2,0,2
638,ENSG00000143842,SOX13,SOX13,homo_sapiens,4,4,2,10,2,2,1,5
638,ENSMUSG00000070643,SOX13,Sox13,mus_musculus,3,4,3,10,1.6,2,1.6,5.2
638,ENSXETG00000017139,SOX13,sox13,xenopus_tropicalis,2,3,4,9,1,1.6,2,4.6
638,FBgn0039938,SOX13,Sox102F,drosophila_melanogaster,4,1,4,9,2,0,2,4
638,WBGene00001182,SOX13,egl-13,caenorhabditis_elegans,6,2,6,14,2.6,1,2.6,6.2
639,ENSG00000143867,OSR1,OSR1,homo_sapiens,1,2,3,6,0,1,1.6,2.6
639,ENSMUSG00000048387,OSR1,Osr1,mus_musculus,1,2,3,6,0,1,1.6,2.6
639,ENSXETG00000007992,OSR1,osr1,xenopus_tropicalis,1,2,3,6,0,1,1.6,2.6
639,FBgn0024244,OSR1,drm,drosophila_melanogaster,3,4,6,10,1.6,2,2.6,6.2
639,WBGene00003846,OSR1,odd-2,caenorhabditis_elegans,1,2,3,6,0,1,1.6,2.6
640,ENSG00000143995,MEIS1,MEIS1,homo_sapiens,6,9,5,19,2.6,3.2,2.3,8.1
640,ENSMUSG00000020160,MEIS1,Meis1,mus_musculus,4,9,4,17,2,3.2,2,7.2
640,ENSXETG00000011473,MEIS1,meis1,xenopus_tropicalis,1,7,2,10,0,2.8,1,3.8
640,FBgn0001235,MEIS1,hth,drosophila_melanogaster,5,3,2,10,2.3,1.6,1,4.9
640,WBGene00006796,MEIS1,unc-62,caenorhabditis_elegans,10,1,8,19,3.3,0,3,6.3
652,ENSG00000146676,PURB,PURB,homo_sapiens,1,3,0,4,0,1.6,0,1.6
652,ENSMUSG00000094483,PURB,Purb,mus_musculus,1,3,0,4,0,1.6,0,1.6
652,ENSXETG00000001257,PURB,purb,xenopus_tropicalis,1,3,1,5,0,1.6,0,1.6
652,FBgn0022361,PURB,Pur-alpha,drosophila_melanogaster,7,1,0,8,2.8,0,0,2.8
652,WBGene00004046,PURB,plp-1,caenorhabditis_elegans,1,2,0,3,0,1,0,1
658,ENSG00000147421,HMBOX1,HMBOX1,homo_sapiens,9,1,7,17,3.2,0,2.8,6
658,ENSMUSG00000021972,HMBOX1,Hmbox1,mus_musculus,8,1,7,16,3,0,2.8,5.8
658,WBGene00018786,HMBOX1,hmbx-1,caenorhabditis_elegans,1,1,1,3,0,0,0,0
659,ENSG00000147488,ST18,ST18,homo_sapiens,3,3,0,6,1.6,1.6,0,3.2
659,ENSMUSG00000033740,ST18,St18,mus_musculus,10,3,0,13,3.3,1.6,0,4.9
659,ENSXETG00000005673,ST18,st18,xenopus_tropicalis,1,3,0,4,0,1.6,0,1.6
659,FBgn0263772,ST18,CG43689,drosophila_melanogaster,6,1,0,7,2.6,0,0,2.6
659,WBGene00009939,ST18,ztf-11,caenorhabditis_elegans,2,1,0,3,1,0,0,1
660,ENSG00000147596,PRDM14,PRDM14,homo_sapiens,2,3,7,12,1,1.6,2.8,5.4
660,ENSMUSG00000042414,PRDM14,Prdm14,mus_musculus,1,3,7,11,0,1.6,2.8,4.4
660,ENSXETG00000015915,PRDM14,prdm14,xenopus_tropicalis,2,3,13,18,1,1.6,3.7,6.3
660,WBGene00018567,PRDM14,F47E1.3,caenorhabditis_elegans,1,1,5,7,0,0,2.3,2.3
663,ENSG00000147862,NFIB,NFIB,homo_sapiens,12,4,10,26,3.6,2,3.3,8.9
663,ENSMUSG00000008575,NFIB,Nfib,mus_musculus,7,4,7,18,2.8,2,2.8,7.6
663,ENSXETG00000000835,NFIB,nfib,xenopus_tropicalis,1,4,1,6,0,2,0,2
663,FBgn0042696,NFIB,NfI,drosophila_melanogaster,2,1,2,5,1,0,1,2
663,WBGene00003592,NFIB,nfi-1,caenorhabditis_elegans,3,1,3,7,1.6,0,1.6,3.2
664,ENSG00000148200,NR6A1,NR6A1,homo_sapiens,5,12,5,22,2.3,3.6,2.3,8.2
664,ENSMUSG00000063972,NR6A1,Nr6a1,mus_musculus,5,12,5,22,2.3,3.6,2.3,8.2
664,ENSXETG00000008578,NR6A1,nr6a1,xenopus_tropicalis,1,13,1,15,0,3.7,0,3.7
664,FBgn0264562,NR6A1,Hr4,drosophila_melanogaster,9,4,9,22,3.2,2,3.2,8.3
664,WBGene00003681,NR6A1,nhr-91,caenorhabditis_elegans,6,2,3,11,2.6,1,1.6,5.2
667,ENSG00000148516,ZEB1,ZEB1,homo_sapiens,9,2,29,52,3.2,1,4.9,9
667,ENSMUSG00000024238,ZEB1,Zeb1,mus_musculus,3,2,3,14,1.6,1,1.6,4.2
667,ENSXETG00000011655,ZEB1,zeb1,xenopus_tropicalis,2,2,14,18,1,1,3.8,5.8
667,FBgn0004606,ZEB1,zfh1,drosophila_melanogaster,3,1,28,32,1.6,0,4.8,6.4
667,WBGene00006970,ZEB1,zag-1,caenorhabditis_elegans,1,1,5,7,0,0,2.3,2.3
668,ENSG00000148704,VAX1,VAX1,homo_sapiens,2,7,2,11,1,2.8,1,4.8
668,ENSMUSG00000006270,VAX1,Vax1,mus_musculus,1,7,1,9,0,2.8,0,2.8
668,ENSXETG00000008186,VAX1,vax1,xenopus_tropicalis,1,6,1,8,0,2.6,0,2.6
668,WBGene00000430,VAX1,ceh-5,caenorhabditis_elegans,1,7,1,9,0,2.8,0,2.8
669,ENSG00000148737,TCF7L2,TCF7L2,homo_sapiens,18,4,15,37,4.2,2,3.9,10.1
669,ENSMUSG00000024985,TCF7L2,Tcf7l2,mus_musculus,17,4,13,33,4.1,2,3.7,9.8
669,ENSXETG00000018735,TCF7L2,tcf7l2,xenopus_tropicalis,2,4,3,9,1,2,1.6,4.6
669,FBgn0085432,TCF7L2,pan,drosophila_melanogaster,9,1,9,19,3.2,0,3.2,6.3
669,WBGene00004077,TCF7L2,pop-1,caenorhabditis_elegans,1,1,1,3,0,0,0,0
670,ENSG00000148826,NKX6-2,NKX6-2,homo_sapiens,1,16,1,18,0,4,0,4
670,ENSMUSG00000041309,NKX6-2,Nkx6-2,mus_musculus,1,16,1,18,0,4,0,4
670,FBgn0040318,NKX6-2,HGTX,drosophila_melanogaster,1,11,1,13,0,3.5,0,3.5
670,WBGene00000584,NKX6-2,cog-1,caenorhabditis_elegans,2,4,2,6,1,2,1,4
673,ENSG00000149136,SSRP1,SSRP1,homo_sapiens,4,5,2,10,2,2.3,1,5.3
673,ENSMUSG00000027067,SSRP1,Ssrp1,mus_musculus,3,5,3,11,1.6,2.3,1.6,5.5
673,ENSXETG00000000781,SSRP1,ssrp1,xenopus_tropicalis,1,5,2,8,0,2.3,1,3.3
673,FBgn0010278,SSRP1,Ssrp,drosophila_melanogaster,1,6,1,8,0,2.6,0,2.6
673,WBGene00001974,SSRP1,hmg-4,caenorhabditis_elegans,1,4,1,6,0,2,0,2
674,ENSG00000149480,MTA2,MTA2,homo_sapiens,3,5,7,15,1.6,2.3,2.8,6.7
674,ENSMUSG00000071646,MTA2,Mta2,mus_musculus,1,6,3,10,0,2.6,1.6,4.2
674,ENSXETG00000005633,MTA2,mta2,xenopus_tropicalis,1,4,2,7,0,2,1,3
674,FBgn0027951,MTA2,MTA1-like,drosophila_melanogaster,4,2,16,22,2,1,4,7
674,WBGene00003025,MTA2,lin-40,caenorhabditis_elegans,4,2,12,18,2,1,3.6,6.6
677,ENSG00000150051,MKX,MKX,homo_sapiens,4,7,3,14,2,2.8,1.6,6.4
677,ENSMUSG00000061013,MKX,Mkx,mus_musculus,1,7,1,9,0,2.8,0,2.8
677,ENSXETG00000004554,MKX,mkx,xenopus_tropicalis,1,6,1,8,0,2.6,0,2.6
677,FBgn0031232,MKX,CG11617,drosophila_melanogaster,2,4,2,8,1,2,1,4
677,WBGene00007984,MKX,irx-1,caenorhabditis_elegans,1,1,1,3,0,0,0,0
679,ENSG00000150907,FOXO1,FOXO1,homo_sapiens,1,5,1,7,0,2.3,0,2.3
679,ENSMUSG00000044167,FOXO1,Foxo1,mus_musculus,1,5,1,2,0,2.3,0,2.3
679,FBgn0038197,FOXO1,foxo,drosophila_melanogaster,5,2,5,12,2.3,1,2.3,5.6
679,WBGene00000912,FOXO1,daf-16,caenorhabditis_elegans,10,3,9,22,3.3,1.6,3.2,8.1
684,ENSG00000151615,POU4F2,POU4F2,homo_sapiens,1,16,2,19,0,4,1,5
684,ENSMUSG00000031688,POU4F2,Pou4f2,mus_musculus,1,15,2,18,0,3.9,1,4.9
684,ENSXETG00000026053,POU4F2,pou4f2,xenopus_tropicalis,1,16,2,18,0,4,1,5
684,FBgn0000028,POU4F2,acj6,drosophila_melanogaster,13,5,26,44,3.7,2.3,4.7,10.7
684,WBGene00006818,POU4F2,unc-86,caenorhabditis_elegans,2,3,4,9,1,1.6,2,4.6
688,ENSG00000152192,POU4F1,POU4F1,homo_sapiens,1,16,2,19,0,4,1,5
688,ENSMUSG00000048349,POU4F1,Pou4f1,mus_musculus,1,15,2,18,0,3.9,1,4.9
688,ENSXETG00000017814,POU4F1,pou4f1,xenopus_tropicalis,1,16,4,21,0,4,2,6
688,FBgn0000028,POU4F1,acj6,drosophila_melanogaster,13,5,26,44,3.7,2.3,4.7,10.7
688,WBGene00006818,POU4F1,unc-86,caenorhabditis_elegans,2,3,4,9,1,1.6,2,4.6
689,ENSG00000152284,TCF7L1,TCF7L1,homo_sapiens,2,4,1,7,1,2,0,3
689,ENSMUSG00000055799,TCF7L1,Tcf7l1,mus_musculus,3,4,2,9,1.6,2,1,4.6
689,ENSXETG00000019015,TCF7L1,tcf7l1,xenopus_tropicalis,1,4,3,8,0,2,1.6,3.6
689,FBgn0085432,TCF7L1,pan,drosophila_melanogaster,9,1,9,19,3.2,0,3.2,6.3
689,WBGene00004077,TCF7L1,pop-1,caenorhabditis_elegans,1,1,1,3,0,0,0,0
696,ENSG00000152518,ZFP36L2,ZFP36L2,homo_sapiens,2,3,4,9,1,1.6,2,4.6
696,ENSMUSG00000045817,ZFP36L2,Zfp36l2,mus_musculus,1,4,2,7,0,2,1,3
696,ENSXETG00000009274,ZFP36L2,zfp36l2,xenopus_tropicalis,1,6,1,8,0,2.6,0,2.6
696,FBgn0011837,ZFP36L2,Tis11,drosophila_melanogaster,3,1,6,10,1.6,0,2.6,4.2
696,WBGene00009532,ZFP36L2,ccch-1,caenorhabditis_elegans,2,14,4,20,1,3.8,2,6.8
698,ENSG00000152804,HHEX,HHEX,homo_sapiens,3,16,3,22,1.6,4,1.6,7.2
698,ENSMUSG00000024986,HHEX,Hhex,mus_musculus,2,16,2,20,1,4,1,6
698,ENSXETG00000012215,HHEX,hhex,xenopus_tropicalis,2,16,2,20,1,4,1,6
698,FBgn0038852,HHEX,HHEX,drosophila_melanogaster,1,11,1,13,0,3.5,0,3.5
698,WBGene00004011,HHEX,pha-2,caenorhabditis_elegans,1,4,1,6,0,2,0,2
700,ENSG00000152977,ZIC1,ZIC1,homo_sapiens,2,18,6,26,1,4.2,2.6,7.8
700,ENSMUSG00000032368,ZIC1,Zic1,mus_musculus,2,18,8,26,1,4.2,3,8.2
700,ENSXETG00000015467,ZIC1,zic1,xenopus_tropicalis,1,14,5,20,0,3.8,2.3,6.1
700,FBgn0003002,ZIC1,opa,drosophila_melanogaster,1,0,4,12,0,0,2,2
700,WBGene00004335,ZIC1,ref-2,caenorhabditis_elegans,3,3,12,18,1.6,1.6,3.6,6.8
702,ENSG00000153234,NR4A2,NR4A2,homo_sapiens,8,14,6,28,3,3.8,2.6,9.4
702,ENSMUSG00000026826,NR4A2,Nr4a2,mus_musculus,3,15,3,21,1.6,3.9,1.6,7.1
702,ENSXETG00000031753,NR4A2,nr4a2,xenopus_tropicalis,1,14,1,16,0,3.8,0,3.8
702,FBgn0014859,NR4A2,Hr38,drosophila_melanogaster,2,2,2,6,1,1,1,3
702,WBGene00003605,NR4A2,nhr-6,caenorhabditis_elegans,3,1,3,7,1.6,0,1.6,3.2
703,ENSG00000153266,FEZF2,FEZF2,homo_sapiens,3,4,18,25,1.6,2,4.2,7.8
703,ENSMUSG00000021743,FEZF2,Fezf2,mus_musculus,1,4,6,11,0,2,2.6,4.6
703,ENSXETG00000022248,FEZF2,fezf2,xenopus_tropicalis,1,4,6,11,0,2,2.6,4.6
703,FBgn0031375,FEZF2,erm,drosophila_melanogaster,4,4,24,32,2,2,4.6,8.6
703,WBGene00012639,FEZF2,fezf-1,caenorhabditis_elegans,1,2,6,9,0,1,2.6,3.6
706,ENSG00000153879,CEBPG,CEBPG,homo_sapiens,2,5,2,9,1,2.3,1,4.3
706,ENSMUSG00000056216,CEBPG,Cebpg,mus_musculus,2,4,2,8,1,2,1,4
706,ENSXETG00000027337,CEBPG,cebpg,xenopus_tropicalis,1,5,1,7,0,2.3,0,2.3
706,WBGene00016754,CEBPG,cebp-2,caenorhabditis_elegans,1,1,1,3,0,0,0,0
708,ENSG00000154227,CERS3,CERS3,homo_sapiens,5,5,7,17,2.3,2.3,2.8,7.5
708,ENSMUSG00000030510,CERS3,Cers3,mus_musculus,2,5,2,9,1,2.3,1,4.3
708,ENSXETG00000027994,CERS3,cers3,xenopus_tropicalis,2,5,4,11,1,2.3,2,5.3
708,FBgn0040918,CERS3,schlank,drosophila_melanogaster,2,1,4,7,1,0,2,3
708,WBGene00002043,CERS3,hyl-1,caenorhabditis_elegans,4,3,4,11,2,1.6,2,5.6
710,ENSG00000154727,GABPA,GABPA,homo_sapiens,2,13,4,19,1,3.7,2,6.7
710,ENSMUSG00000008976,GABPA,Gabpa,mus_musculus,2,13,4,19,1,3.7,2,6.7
710,ENSXETG00000013611,GABPA,gabpa,xenopus_tropicalis,1,12,1,14,0,3.6,0,3.6
710,FBgn0004510,GABPA,Ets97D,drosophila_melanogaster,2,5,4,11,1,2.3,2,5.3
710,WBGene00016600,GABPA,ets-5,caenorhabditis_elegans,2,2,2,6,1,1,1,3
712,ENSG00000155090,KLF10,KLF10,homo_sapiens,2,15,6,23,1,3.9,2.6,7.5
712,ENSMUSG00000037465,KLF10,Klf10,mus_musculus,1,15,3,19,0,3.9,1.6,5.5
712,ENSXETG00000004120,KLF10,klf10,xenopus_tropicalis,1,14,3,18,0,3.8,1.6,5.4
712,FBgn0043364,KLF10,cbt,drosophila_melanogaster,3,4,9,16,1.6,2,3.2,6.8
712,WBGene00012735,KLF10,sptf-3,caenorhabditis_elegans,1,2,3,6,0,1,1.6,2.6
713,ENSG00000155545,MIER3,MIER3,homo_sapiens,6,3,8,17,2.6,1.6,3,7.2
713,ENSMUSG00000032727,MIER3,Mier3,mus_musculus,3,3,6,12,1.6,1.6,2.6,5.8
713,ENSXETG00000015520,MIER3,mier3,xenopus_tropicalis,2,3,2,7,1,1.6,1,3.6
713,WBGene00020320,MIER3,T07F8.4,caenorhabditis_elegans,1,2,1,3,0,1,0,1
720,ENSG00000156925,ZIC3,ZIC3,homo_sapiens,2,18,8,28,1,4.2,3,8.2
720,ENSMUSG00000067860,ZIC3,Zic3,mus_musculus,0,18,12,34,0,4.2,3.6,7.8
720,ENSXETG00000024458,ZIC3,zic3,xenopus_tropicalis,1,14,4,19,0,3.8,2,5.8
720,FBgn0003002,ZIC3,opa,drosophila_melanogaster,1,0,4,12,0,0,2,2
720,WBGene00004335,ZIC3,ref-2,caenorhabditis_elegans,3,3,12,18,1.6,1.6,3.6,6.8
722,ENSG00000157514,TSC22D3,TSC22D3,homo_sapiens,17,4,0,21,4.1,2,0,6.1
722,ENSMUSG00000031431,TSC22D3,Tsc22d3,mus_musculus,3,4,0,7,1.6,2,0,3.6
722,ENSXETG00000022572,TSC22D3,tsc22d3,xenopus_tropicalis,2,5,0,7,1,2.3,0,3.3
722,FBgn0259176,TSC22D3,bun,drosophila_melanogaster,10,1,0,11,3.3,0,0,3.3
722,WBGene00016269,TSC22D3,C30G4.4,caenorhabditis_elegans,24,3,0,27,4.6,1.6,0,6.2
724,ENSG00000157557,ETS2,ETS2,homo_sapiens,4,13,6,23,2,3.7,2.6,8.3
724,ENSMUSG00000022895,ETS2,Ets2,mus_musculus,2,13,3,18,1,3.7,1.6,6.3
724,ENSXETG00000023724,ETS2,ets2,xenopus_tropicalis,1,12,1,14,0,3.6,0,3.6
724,WBGene00016600,ETS2,ets-5,caenorhabditis_elegans,2,2,2,6,1,1,1,3
725,ENSG00000157613,CREB3L1,CREB3L1,homo_sapiens,3,5,2,10,1.6,2.3,1,4.9
725,ENSMUSG00000027230,CREB3L1,Creb3l1,mus_musculus,1,5,1,2,0,2.3,0,2.3
725,ENSXETG00000031075,CREB3L1,CREB3L1,xenopus_tropicalis,1,4,1,6,0,2,0,2
725,FBgn0004396,CREB3L1,CrebA,drosophila_melanogaster,2,1,2,5,1,0,1,2
725,WBGene00016162,CREB3L1,crh-2,caenorhabditis_elegans,4,2,4,10,2,1,2,5
727,ENSG00000158055,GRHL3,GRHL3,homo_sapiens,5,6,0,11,2.3,2.6,0,4.9
727,ENSMUSG00000037188,GRHL3,Grhl3,mus_musculus,1,6,0,7,0,2.6,0,2.6
727,ENSXETG00000003899,GRHL3,grhl3,xenopus_tropicalis,2,6,0,8,1,2.6,0,3.6
727,FBgn0259211,GRHL3,grh,drosophila_melanogaster,8,2,0,10,3,1,0,4
727,WBGene00001707,GRHL3,grh-1,caenorhabditis_elegans,3,1,0,4,1.6,0,0,1.6
729,ENSG00000158711,ELK4,ELK4,homo_sapiens,3,12,3,18,1.6,3.6,1.6,6.8
729,ENSMUSG00000026436,ELK4,Elk4,mus_musculus,3,11,3,17,1.6,3.5,1.6,6.6
729,ENSXETG00000000987,ELK4,elk4,xenopus_tropicalis,1,10,2,13,0,3.3,1,4.3
729,WBGene00017601,ELK4,ets-7,caenorhabditis_elegans,1,8,1,10,0,3,0,3
732,ENSG00000159086,PAXBP1,PAXBP1,homo_sapiens,2,2,0,4,1,1,0,2
732,ENSMUSG00000022974,PAXBP1,Paxbp1,mus_musculus,1,2,0,3,0,1,0,1
732,ENSXETG00000009903,PAXBP1,paxbp1,xenopus_tropicalis,1,2,0,3,0,1,0,1
732,FBgn0037466,PAXBP1,CG1965,drosophila_melanogaster,3,1,0,4,1.6,0,0,1.6
732,WBGene00009672,PAXBP1,F43G9.12,caenorhabditis_elegans,2,1,0,3,1,0,0,1
734,ENSG00000159216,RUNX1,RUNX1,homo_sapiens,9,3,7,18,3.2,1.6,2.8,7.6
734,ENSMUSG00000022952,RUNX1,Runx1,mus_musculus,6,3,4,13,2.6,1.6,2,6.2
734,ENSXETG00000014140,RUNX1,runx1,xenopus_tropicalis,1,3,1,5,0,1.6,0,1.6
734,FBgn0003300,RUNX1,run,drosophila_melanogaster,3,4,3,10,1.6,2,1.6,5.2
734,WBGene00004393,RUNX1,rnt-1,caenorhabditis_elegans,1,1,1,3,0,0,0,0
737,ENSG00000159556,ISL2,ISL2,homo_sapiens,1,12,3,16,0,3.6,1.6,5.2
737,ENSMUSG00000032318,ISL2,Isl2,mus_musculus,2,12,5,19,1,3.6,2.3,6.9
737,ENSXETG00000015323,ISL2,isl2,xenopus_tropicalis,2,13,6,21,1,3.7,2.6,7.3
737,FBgn0003896,ISL2,tup,drosophila_melanogaster,3,7,9,19,1.6,2.8,3.2,7.6
737,WBGene00002989,ISL2,lim-7,caenorhabditis_elegans,1,7,3,11,0,2.8,1.6,4.4
743,ENSG00000160062,ZBTB8A,ZBTB8A,homo_sapiens,2,16,6,24,1,4,2.6,7.6
743,ENSMUSG00000028807,ZBTB8A,Zbtb8a,mus_musculus,1,15,3,19,0,3.9,1.6,5.5
743,ENSXETG00000027866,ZBTB8A,zbtb8a.2,xenopus_tropicalis,1,17,3,21,0,4.1,1.6,5.7
743,WBGene00016154,ZBTB8A,C27A12.2,caenorhabditis_elegans,1,1,5,7,0,0,2.3,2.3
744,ENSG00000160094,ZNF362,ZNF362,homo_sapiens,3,4,12,19,1.6,2,3.6,7.2
744,ENSMUSG00000028799,ZNF362,Zfp362,mus_musculus,3,4,17,24,1.6,2,4.1,7.7
744,ENSXETG00000009496,ZNF362,znf362,xenopus_tropicalis,1,2,5,8,0,1,2.3,3.3
744,FBgn0010768,ZNF362,sqz,drosophila_melanogaster,1,4,5,10,0,2,2.3,4.3
744,WBGene00003015,ZNF362,lin-29,caenorhabditis_elegans,3,1,15,19,1.6,0,3.9,5.5
754,ENSG00000160973,FOXH1,FOXH1,homo_sapiens,1,14,1,16,0,3.8,0,3.8
754,ENSMUSG00000033837,FOXH1,Foxh1,mus_musculus,1,16,1,18,0,4,0,4
754,ENSXETG00000005286,FOXH1,foxh1.2,xenopus_tropicalis,1,14,2,17,0,3.8,1,4.8
754,WBGene00001441,FOXH1,fkh-9,caenorhabditis_elegans,4,5,2,11,2,2.3,1,5.3
763,ENSG00000162419,GMEB1,GMEB1,homo_sapiens,3,2,3,8,1.6,1,1.6,4.2
763,ENSMUSG00000028901,GMEB1,Gmeb1,mus_musculus,4,2,3,10,2,1,1.6,4.6
763,ENSXETG00000020625,GMEB1,gmeb1,xenopus_tropicalis,1,2,1,4,0,1,0,1
763,WBGene00008092,GMEB1,gmeb-3,caenorhabditis_elegans,1,4,1,6,0,2,0,2
764,ENSG00000162599,NFIA,NFIA,homo_sapiens,13,4,11,28,3.7,2,3.5,9.2
764,ENSMUSG00000028565,NFIA,Nfia,mus_musculus,7,4,6,17,2.8,2,2.6,7.4
764,ENSXETG00000008871,NFIA,nfia,xenopus_tropicalis,1,4,3,8,0,2,1.6,3.6
764,FBgn0042696,NFIA,NfI,drosophila_melanogaster,2,1,2,5,1,0,1,2
764,WBGene00003592,NFIA,nfi-1,caenorhabditis_elegans,3,1,3,7,1.6,0,1.6,3.2
766,ENSG00000162613,FUBP1,FUBP1,homo_sapiens,3,3,10,16,1.6,1.6,3.3,6.5
766,ENSMUSG00000028034,FUBP1,Fubp1,mus_musculus,11,3,27,41,3.5,1.6,4.8,9.8
766,ENSXETG00000013137,FUBP1,fubp1,xenopus_tropicalis,1,3,5,9,0,1.6,2.3,3.9
766,FBgn0014870,FUBP1,Psi,drosophila_melanogaster,3,1,12,16,1.6,0,3.6,5.2
766,WBGene00007534,FUBP1,C12D8.1,caenorhabditis_elegans,5,4,20,29,2.3,2,4.3,8.6
767,ENSG00000162624,LHX8,LHX8,homo_sapiens,2,12,6,20,1,3.6,2.6,7.2
767,ENSMUSG00000096225,LHX8,Lhx8,mus_musculus,3,12,8,23,1.6,3.6,3,8.2
767,ENSXETG00000002992,LHX8,lhx8,xenopus_tropicalis,1,13,3,17,0,3.7,1.6,5.3
767,FBgn0013751,LHX8,Awh,drosophila_melanogaster,4,7,12,23,2,2.8,3.6,8.4
767,WBGene00002987,LHX8,lim-4,caenorhabditis_elegans,1,7,3,11,0,2.8,1.6,4.4
768,ENSG00000162676,GFI1,GFI1,homo_sapiens,3,4,18,25,1.6,2,4.2,7.8
768,ENSMUSG00000029275,GFI1,Gfi1,mus_musculus,5,4,23,32,2.3,2,4.5,8.8
768,ENSXETG00000023006,GFI1,gfi1,xenopus_tropicalis,1,4,6,11,0,2,2.6,4.6
768,FBgn0051632,GFI1,sens-2,drosophila_melanogaster,2,4,12,18,1,2,3.6,6.6
768,WBGene00003909,GFI1,pag-3,caenorhabditis_elegans,1,2,5,8,0,1,2.3,3.3
771,ENSG00000162761,LMX1A,LMX1A,homo_sapiens,3,12,9,24,1.6,3.6,3.2,8.3
771,ENSMUSG00000026686,LMX1A,Lmx1a,mus_musculus,2,12,6,20,1,3.6,2.6,7.2
771,ENSXETG00000013183,LMX1A,lmx1a,xenopus_tropicalis,1,13,4,18,0,3.7,2,5.7
771,FBgn0052105,LMX1A,CG32105,drosophila_melanogaster,2,7,6,15,1,2.8,2.6,6.4
771,WBGene00002988,LMX1A,lim-6,caenorhabditis_elegans,2,7,6,15,1,2.8,2.6,6.4
774,ENSG00000162992,NEUROD1,NEUROD1,homo_sapiens,1,10,1,12,0,3.3,0,3.3
774,ENSMUSG00000034701,NEUROD1,Neurod1,mus_musculus,1,10,1,12,0,3.3,0,3.3
774,ENSXETG00000014068,NEUROD1,neurod1,xenopus_tropicalis,2,9,3,14,1,3.2,1.6,5.8
774,WBGene00000561,NEUROD1,cnd-1,caenorhabditis_elegans,1,3,1,5,0,1.6,0,1.6
775,ENSG00000163064,EN1,EN1,homo_sapiens,1,7,1,9,0,2.8,0,2.8
775,ENSMUSG00000058665,EN1,En1,mus_musculus,1,7,1,9,0,2.8,0,2.8
775,ENSXETG00000014994,EN1,en1,xenopus_tropicalis,1,6,1,8,0,2.6,0,2.6
775,FBgn0001269,EN1,inv,drosophila_melanogaster,3,6,2,12,1.6,2.6,1,5.2
775,WBGene00000439,EN1,ceh-16,caenorhabditis_elegans,2,7,2,11,1,2.8,1,4.8
778,ENSG00000163435,ELF3,ELF3,homo_sapiens,4,12,7,23,2,3.6,2.8,8.4
778,ENSMUSG00000003051,ELF3,Elf3,mus_musculus,2,11,4,17,1,3.5,2,6.5
778,ENSXETG00000031510,ELF3,ELF3,xenopus_tropicalis,1,10,2,13,0,3.3,1,4.3
778,WBGene00006462,ELF3,tag-97,caenorhabditis_elegans,2,8,4,14,1,3,2,6
780,ENSG00000163508,EOMES,EOMES,homo_sapiens,3,4,3,10,1.6,2,1.6,5.2
780,ENSMUSG00000032446,EOMES,Eomes,mus_musculus,3,4,3,10,1.6,2,1.6,5.2
780,ENSXETG00000019924,EOMES,eomes,xenopus_tropicalis,1,3,1,5,0,1.6,0,1.6
780,WBGene00006554,EOMES,tbx-35,caenorhabditis_elegans,1,12,1,14,0,3.6,0,3.6
781,ENSG00000163623,NKX6-1,NKX6-1,homo_sapiens,2,16,2,20,1,4,1,6
781,ENSMUSG00000035187,NKX6-1,Nkx6-1,mus_musculus,1,16,1,18,0,4,0,4
781,ENSXETG00000013227,NKX6-1,nkx6-1,xenopus_tropicalis,3,16,6,25,1.6,4,2.6,8.2
781,FBgn0040318,NKX6-1,HGTX,drosophila_melanogaster,1,11,1,13,0,3.5,0,3.5
781,WBGene00000584,NKX6-1,cog-1,caenorhabditis_elegans,2,4,2,6,1,2,1,4
782,ENSG00000163666,HESX1,HESX1,homo_sapiens,3,13,2,18,1.6,3.7,1,6.3
782,ENSMUSG00000040726,HESX1,Hesx1,mus_musculus,1,13,1,15,0,3.7,0,3.7
782,ENSXETG00000008710,HESX1,hesx1,xenopus_tropicalis,1,14,1,16,0,3.8,0,3.8
782,WBGene00020485,HESX1,ceh-54,caenorhabditis_elegans,1,8,1,10,0,3,0,3
784,ENSG00000163795,ZNF513,ZNF513,homo_sapiens,3,3,15,20,1.6,1.6,3.9,7.1
784,ENSMUSG00000043059,ZNF513,Zfp513,mus_musculus,5,3,14,22,2.3,1.6,3.8,7.7
784,ENSXETG00000031268,ZNF513,ZNF513,xenopus_tropicalis,1,3,8,12,0,1.6,3,4.6
784,FBgn0001180,ZNF513,hb,drosophila_melanogaster,2,1,4,7,1,0,2,3
784,WBGene00001824,ZNF513,hbl-1,caenorhabditis_elegans,2,1,8,11,1,0,3,4
788,ENSG00000163939,PBRM1,PBRM1,homo_sapiens,17,1,92,110,4.1,0,6.5,10.6
